hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
185.0,0.000108685594791,215.0,0.002729872765365,0.371717949499384,0.0026566298800650002,1.0491333313419606,1.046186227455446
84.0,0.155067725021613,227.0,0.0034029253146690003,0.101140030174416,0.052097967219698005,1.1575763214830714,1.231700364921825
104.0,0.042149422583877,104.0,0.017692572850768,0.384147239692245,0.0062994922760190005,1.0905038192015668,1.0348026954396559
147.0,0.7351443178574231,15.0,1.4425186853193611e-05,0.7975590482703061,0.021819944836148002,1.067803227972576,1.0842158355793565
116.0,2.47889002222658e-05,52.0,0.029075757573501,0.638161187869686,0.595741010417508,1.0742231717713746,1.1326657113309786
156.0,0.002645382035660413,23.0,7.304015732890856e-05,0.536,0.17925,1.0322883818889927,1.09882355321442
197.0,0.003552304614576705,20.0,5.831592919725313e-05,0.201,0.81722,1.1611833420204185,1.0850584068534115
116.0,0.0028331952173193224,16.0,0.0002009497175061363,0.386,0.86333,1.099841970036955,1.2211773700088298
167.0,0.007899027030761679,15.0,6.511800698813664e-05,0.554,0.30719,1.2046547968876324,1.1588271294456913
176.0,0.0035237882249856624,31.0,0.005339125138768256,0.574,0.19503,1.1261158240152358,1.0711397854745854
153.0,0.0046760753420148045,15.0,3.038673231140027e-05,0.786,0.10457,1.1099512821197957,1.0491445641083939
50.0,0.07221945388175241,10.0,0.05813947422771049,0.234,0.35769,1.0810210281334682,1.0654886803099075
60.0,0.00010295655444637286,22.0,0.00024977616886827955,0.153,0.16941,1.1627114409861827,1.1066889158682378
69.0,0.001004150017118457,83.0,0.009347197088116833,0.323,0.12181,1.145596638310273,1.21229983734504
131.0,0.002115973381186755,23.0,0.0002009497175061363,0.786,0.86333,1.097956988614714,1.1080484378858715
143.0,0.026728697750469543,12.0,0.07432965208425181,0.288,0.98765,1.4098005931280269,1.6235660540339631
117.0,0.00021818530647370598,13.0,0.003151838092377992,0.413,0.58428,1.0877051380275748,1.086859890483141
200.0,0.00010000002302585354,10.0,1e-05,0.9,0.999,1.1514991037648235,1.1208531089884166
200.0,0.7823384945481406,249.0,0.00035088435127425267,0.617,0.98841,1.1657348195724841,1.1680287377442458
200.0,0.001712624687146355,24.0,5.386387579263497e-05,0.747,0.42192,1.1701478205523412,1.1771072979059451
95.0,0.00017583737834689575,124.0,0.061593644204490955,0.345,0.78174,1.1369477285961787,1.079640436602907
200.0,0.0002652888517612235,17.0,0.01593334280274849,0.4,0.91111,1.079545724399141,1.0774654383872377
200.0,0.0025454923723624064,10.0,0.04596603040555392,0.553,0.92105,1.1767476345464942,1.3254452173584916
200.0,0.00019955508554375114,28.0,0.00030929699457235544,0.528,0.89483,1.1601572999695582,1.1577127857126492
200.0,0.022125041806791684,50.0,0.04500240253561956,0.559,0.82508,1.0708422769575803,1.038807977528777
200.0,0.02739420491118926,249.0,0.00068821209362009,0.523,0.98433,1.1607409281014174,1.1574767994145616
165.0,0.0008264471759869696,11.0,0.005771369765713907,0.247,0.85745,1.1283442775472747,0.9960180065583678
200.0,0.0447383847369575,23.0,0.006842934768087306,0.713,0.91669,1.0994807976358278,1.0674999325374384
200.0,0.05729836109234211,70.0,0.014621387935844958,0.53,0.54781,1.1324952816967209,1.104774561257008
129.0,0.0024916532284178657,36.0,0.09736415520935245,0.639,0.68507,1.074056951194001,1.0951476963302968
