hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
61.0,1.095706562156234,39.0,0.001893412804339,0.261254081864405,0.0011382453367170002,1.223929789461521,1.154999847304194
56.0,0.00030713533483000004,32.0,0.006015816920825001,0.137631667310846,0.022872834873117,1.1601789904721698,1.1727267095846454
82.0,0.00132871069682,128.0,0.04499930257575,0.538002241604574,0.8327636100005461,1.1938888288677858,1.0675388442750253
110.0,0.02073154660543,84.0,0.002220648782651,0.182953386555359,0.02310073334057,1.2144439650536851,1.2177926685471407
164.0,0.8043116425855961,72.0,0.037347404133724005,0.48478462306302506,0.001153013936524,1.0553067412828168,1.0666422522618466
119.0,0.00010365073832318473,63.0,0.0004500144922459369,0.136,0.99821,1.2348576966509826,1.004302912241676
131.0,0.0007442545527657871,18.0,0.0013278267085241162,0.567,0.42235,1.0952093986293234,1.1024271791606135
195.0,0.07487151137616542,23.0,0.004982128216069995,0.728,0.98765,1.1493775118797067,1.1014396987381685
179.0,0.0004756688370502246,15.0,0.0021617551386568703,0.212,0.99887,1.2869002675635168,1.0267430256226886
146.0,0.58814945645785,131.0,0.07849266959175416,0.312,0.56429,1.0878246328684669,1.0644904901402654
57.0,0.7474619680070838,249.0,0.09399514020117876,0.141,0.99621,1.0380100532823566,1.1292610317687173
56.0,0.3085425752217113,23.0,0.04623722911741723,0.26,0.99761,1.1281245886178306,1.2209332523538217
162.0,0.02286590000793556,16.0,0.006597579012090546,0.386,0.69425,1.0442707285519333,1.0354514827548649
88.0,0.8535846567307667,20.0,0.02067081023366638,0.514,0.4108,1.160138244578046,1.0547058366042474
92.0,0.06842482573212724,67.0,0.009179169722077924,0.614,0.36175,1.1344177868031924,1.1732452037100172
143.0,0.08245845627350976,14.0,0.018086265423296933,0.129,0.99812,1.2366941422904776,1.056185937188518
164.0,0.007291560775330051,24.0,0.026584579789081374,0.289,0.67249,1.076629531726709,1.0408176318732212
114.0,0.0018403113304579655,10.0,0.005567582998752239,0.357,0.99856,1.278157315103856,1.0638691847649764
157.0,0.002130716652031563,23.0,0.005817459921986348,0.312,0.74311,1.0251706126616367,1.0626375480082886
200.0,1e-05,250.0,0.1,0.9,0.999,1.096708030842748,1.0762757568063424
200.0,1.0040351102926945e-05,23.0,0.007182706158642511,0.739,0.83694,1.1071190465934695,1.0513920187812906
124.0,0.06694252662600444,21.0,0.030277973183522613,0.247,0.51763,1.0530584685050697,1.0497007404159084
122.0,0.00010987462352109551,28.0,0.0007615678468677596,0.257,0.94844,1.1226452332924208,1.078002849154729
200.0,0.0012344340710960292,14.0,0.0006061459391920037,0.319,0.49255,1.1527635859731418,1.1397680553489877
200.0,0.0005464843131155205,14.0,0.00995494351144362,0.314,0.99636,1.1220232812658746,1.1184610257361676
200.0,0.00145737830436172,50.0,0.0031250581287249756,0.511,0.72682,1.1504225671496369,1.134531276194117
167.0,0.07920735299773192,17.0,0.021578318545904928,0.312,0.74311,1.0845422769881288,1.033220995779848
200.0,0.004308450423814343,11.0,0.0007544804658526886,0.378,0.99667,1.119669947948903,1.1025622047116963
186.0,0.007141055361758616,17.0,0.001041676340062405,0.398,0.83217,1.1251288363096366,1.041624308541148
200.0,0.0014485310201060326,23.0,0.007168288897320091,0.538,0.83278,1.099511618257911,1.0521585143602445
