hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
200.0,3.938620672443622,41.0,0.099120175266208,0.16799104738110301,0.015472833880662002,1.0719548628602806,1.0522620850051818
108.0,0.10434609979357301,235.0,0.024279719592336,0.199039332673625,0.037446959101,1.034894489967249,1.13956009099049
117.0,0.00023848621577000003,138.0,0.045273919917888004,0.27307645938327,0.019584322761279003,1.116154804417332,1.0735245329261969
191.0,0.468096526017641,182.0,0.016256611075126,0.12261807012299801,0.035828819856501,1.0437464506207843,1.0680743252025413
180.0,0.9438031971786861,209.0,0.00012365164457100002,0.11390227044541101,0.10263435748586001,1.1030816626704234,1.0762917081335113
55.0,0.019117504452107408,15.0,0.06468311106383007,0.324,0.99356,1.5681904295418103,1.0458994423589485
200.0,0.14283505291062504,13.0,0.005771369765713907,0.554,0.99734,1.1042771163276757,1.0334802638306857
96.0,0.0616195893880358,36.0,0.0053467133356459315,0.566,0.95112,1.1234207714020958,1.0382984111890203
107.0,0.03141615999311405,16.0,0.008561088764540573,0.753,0.99865,1.085064091095737,1.092719666551667
162.0,0.01338535519026468,19.0,0.0003163904746370653,0.817,0.86913,1.095105350962761,1.0772206630056078
200.0,0.0004872480390982774,32.0,0.057308323001815854,0.308,0.94316,1.1064388050651135,1.1719596224282038
195.0,0.08562529879466134,22.0,0.002257276186792026,0.247,0.86534,1.126816125623908,1.1587272338095875
129.0,0.0014529176513563282,15.0,0.0005297490663910894,0.435,0.82534,1.2680237674759511,1.1766797102967654
140.0,0.006923291218791227,22.0,0.004777553950251006,0.775,0.31672,1.1917740804956782,1.195146390089975
50.0,1.0000002302585364e-05,10.0,1e-05,0.9,0.999,1.166111609100857,1.105504684660731
116.0,0.007837905085356171,102.0,2.9909751170411515e-05,0.711,0.20957,1.107909288873364,1.2460146341158462
92.0,0.03294977854100101,249.0,0.041538317351061546,0.736,0.98287,1.1196946757222563,1.1222519606966666
135.0,0.0075544491108525255,32.0,0.0007479142363794485,0.158,0.35872,1.0953047689450996,1.0221913725410605
136.0,0.00010932203314486613,14.0,0.0047650986928061525,0.19,0.50123,1.0782090002101972,1.0341673135365967
154.0,0.09559408046358736,87.0,0.049333985291627705,0.372,0.70489,1.0762094816289909,1.038906213481864
164.0,0.002126446692802467,15.0,0.044682884377180807,0.563,0.57689,1.071380100030359,1.0480026262725435
200.0,0.006746721761774223,57.0,9.708738416366632e-05,0.411,0.50037,1.170016070594362,1.1768053241278926
56.0,0.7793314453507759,112.0,0.00813008151496087,0.155,0.15476,1.202267969445942,1.2809093236157367
141.0,0.07100698947482453,23.0,0.003846153385378416,0.214,0.87691,1.1100855255052722,1.058666652152559
142.0,0.00012888447297637877,32.0,0.0009714201327193213,0.305,0.50123,1.1280091670242558,1.1058809894391994
152.0,0.004973750547950418,18.0,0.0002689977825721518,0.146,0.44347,1.1801054329849479,1.1566017884990085
107.0,0.004107199514587996,13.0,0.014041891080626069,0.221,0.91999,1.1300704125305612,1.0451612035764823
200.0,0.6474529291402046,23.0,0.023836555615012005,0.109,0.21012,1.0914633345232425,1.082164546948931
64.0,0.00884320921925059,14.0,0.005973426165944542,0.502,0.31591,1.1804528765439097,1.191216315980858
168.0,0.001595296454540985,25.0,0.007643313973809057,0.609,0.71485,1.0299111771848302,1.0149874448341307
