hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
185.0,0.000108685594791,215.0,0.002729872765365,0.371717949499384,0.0026566298800650002,0.37786730545876884,0.42777777777777776
84.0,0.155067725021613,227.0,0.0034029253146690003,0.101140030174416,0.052097967219698005,0.8086261130468447,0.8305555555555556
104.0,0.042149422583877,104.0,0.017692572850768,0.384147239692245,0.0062994922760190005,0.8204655439411536,0.8527777777777777
147.0,0.7351443178574231,15.0,1.4425186853193611e-05,0.7975590482703061,0.021819944836148002,0.1002322880371661,0.12777777777777777
116.0,2.47889002222658e-05,52.0,0.029075757573501,0.638161187869686,0.595741010417508,0.8740200348432057,0.8833333333333333
171.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9519744483159117,0.9416666666666667
187.0,0.09499227743787961,247.0,0.059734467974632374,0.525,0.97456,0.7354190863337206,0.7194444444444444
163.0,0.030096625204175102,180.0,0.09970609330143627,0.291,0.96457,0.8435588463027488,0.8277777777777777
169.0,0.08706353567455756,129.0,0.091060891960841,0.199,0.92611,0.7028213317847464,0.8527777777777777
174.0,0.07985266227049458,145.0,0.085107650214934,0.217,0.92583,0.9464164730933025,0.9388888888888889
190.0,0.0888543307252516,180.0,0.09615476260895076,0.173,0.93007,0.9408536585365853,0.8694444444444445
168.0,0.09544377318628512,148.0,0.08156007190706158,0.212,0.92571,0.9387558072009291,0.9055555555555556
173.0,0.08792174519674759,150.0,0.08304949576948588,0.212,0.92367,0.9332268679829655,0.9527777777777777
171.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9519744483159117,0.9416666666666667
174.0,0.09015711376059571,150.0,0.08317637711026708,0.212,0.924,0.9387703252032521,0.9583333333333334
168.0,0.09549523460532712,149.0,0.0834710929338929,0.212,0.92345,0.9324791908633372,0.9388888888888889
173.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9220431668602401,0.9416666666666667
173.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9220431668602401,0.9416666666666667
175.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9373717576461479,0.9055555555555556
195.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9255274874177312,0.9083333333333333
170.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9533657568718544,0.95
173.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9220431668602401,0.9416666666666667
170.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9533657568718544,0.95
180.0,0.0900789053626369,249.0,0.0834710929338929,0.212,0.92345,0.9193089430894309,0.9333333333333333
169.0,0.09015713452004068,144.0,0.08356032106359755,0.212,0.92346,0.8698001355013549,0.9305555555555556
172.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9457123499806427,0.9555555555555556
170.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9533657568718544,0.95
170.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9533657568718544,0.95
170.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9533657568718544,0.95
179.0,0.0900789053626369,149.0,0.0834710929338929,0.212,0.92345,0.9297328687572589,0.9444444444444444
