hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
139.0,1.163039571448033,216.0,0.024491024634012003,0.39357815616936004,0.014222570771709001,1.2575514801496224,1.247260887178072
95.0,2.1891618132748293e-05,75.0,0.0008140675984580001,0.5956702712389661,0.027524723274259002,1.3338372269252872,1.3924102329124326
109.0,1.03865802565003,91.0,0.003914600869268,0.224590680510133,0.74310397027772,1.1296053951763265,1.0503199200177213
71.0,1.661588777011895,124.0,0.015982437247411,0.31380635630588305,0.108728553222819,1.1918493816140023,1.1767725750010987
158.0,0.031054086075930003,139.0,0.01082586226325,0.126200635206691,0.026338768980858,1.082716493179134,1.0379814969144008
200.0,0.09086074637449613,49.0,0.002999764767553345,0.585,0.17365,1.0940941961504287,1.1063997098137512
200.0,0.007547430108245078,30.0,0.006336239725444034,0.6,0.53568,1.0868720226891582,1.0871883827651063
200.0,0.002658906709950102,12.0,0.00850735586812101,0.451,0.94236,1.1030069406816798,1.0851372366518746
200.0,0.15765280418909575,15.0,0.0011911934590479172,0.168,0.82341,1.0836963921362985,1.0468356325800903
161.0,0.0074115117250198774,23.0,0.0001606053839592681,0.152,0.50478,1.1326184630035416,0.996518493314542
200.0,0.05383263026696464,127.0,0.09349769406641618,0.785,0.80543,1.109459309502314,1.0565954905535744
200.0,0.0005762656062657529,15.0,0.004379859710323895,0.181,0.92217,1.0792367564376062,1.0578370055680313
144.0,0.09351067673740474,167.0,0.07432973765947548,0.315,0.86599,1.040290936549327,1.140964280361353
71.0,0.023380058850493223,25.0,0.000995339409776725,0.676,0.46189,1.251931085613863,1.213462975209314
164.0,0.00011331395552088123,13.0,0.000475243296849767,0.455,0.9962,1.083693302043363,1.0555609841094755
134.0,0.006134556913591071,42.0,0.006787186765563205,0.819,0.99739,1.1564573980281008,1.1101636232288268
112.0,0.03271770256959802,22.0,0.0037878859997725733,0.136,0.96209,1.1562112125596868,1.0309650127824677
200.0,0.03887387197047361,22.0,0.002000000019968104,0.108,0.98673,1.0878739054407591,1.1742631632870815
200.0,0.0033020131616113496,18.0,0.0721827793057635,0.746,0.93014,1.3291225239563063,1.1633600872882628
69.0,0.0016789547828669998,124.0,0.0006322019047736718,0.155,0.99053,1.2579352806696933,1.0668529943986058
146.0,0.07287458590766908,35.0,0.0006761997408675904,0.104,0.99803,1.1674862309920826,1.2903605332107124
200.0,0.07320681289846392,12.0,0.0018713792083052305,0.589,0.96346,1.0764613170704715,1.0549395497686744
125.0,0.00021586075911221534,27.0,0.025154402160683115,0.176,0.98529,1.0813500658981277,1.0387271856354539
121.0,0.010142707469995646,54.0,0.00039215684507745816,0.155,0.98255,1.104062043902952,1.1075539423098948
127.0,0.00013397155554563438,12.0,2.7792575876384147e-05,0.322,0.9982,1.0629141381324454,1.0921720203566432
200.0,0.0017241386994745398,19.0,0.00030891173024898865,0.205,0.99251,1.0940921033976316,1.086218192873431
50.0,0.00035806090086797586,11.0,0.00022384665036621833,0.305,0.99739,1.149295168165766,0.9962683381480579
124.0,0.00652022075677887,148.0,0.007518797701730868,0.524,0.94249,1.1231063901901013,1.0465420452173329
98.0,0.001824051096916063,14.0,3.699572989403162e-05,0.729,0.99889,1.165647670668174,1.0359368964126743
163.0,0.09639695154473671,88.0,0.06991970704668624,0.385,0.99425,1.1850629588692239,1.9114268743822609
