hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
61.0,1.095706562156234,39.0,0.001893412804339,0.261254081864405,0.0011382453367170002,1.2967858483001402,1.174165846247493
56.0,0.00030713533483000004,32.0,0.006015816920825001,0.137631667310846,0.022872834873117,1.273580265414831,1.1026625259317737
82.0,0.00132871069682,128.0,0.04499930257575,0.538002241604574,0.8327636100005461,1.0799398215793443,1.027575443053793
110.0,0.02073154660543,84.0,0.002220648782651,0.182953386555359,0.02310073334057,1.2667820517587256,1.2568885094905258
164.0,0.8043116425855961,72.0,0.037347404133724005,0.48478462306302506,0.001153013936524,1.040042539746267,1.0454565381108143
102.0,0.06967084854704836,17.0,0.010292090585882378,0.768,0.99468,1.1343274525848421,1.064745380154356
61.0,0.9319029789178712,128.0,0.0028675658519290983,0.144,0.99803,1.1266448595842085,1.1700663335063377
179.0,0.01004004593989588,23.0,0.00011458477069978679,0.2,0.97843,1.058015632034689,1.112292463259706
157.0,0.001175743265920711,22.0,1.1061018023694195e-05,0.118,0.98761,1.1549721139002038,0.9774312406181258
128.0,0.0012566551054533654,40.0,0.000320513185102612,0.137,0.98004,1.0512388431893995,1.0430636972744505
198.0,0.0012753268406912681,16.0,0.0034404709881520773,0.158,0.99855,1.0458104117441078,1.074722669901473
171.0,0.00013161467024422593,15.0,3.608682719902717e-05,0.133,0.99838,1.1133246981803249,1.01343223135803
200.0,0.0048963257107185335,32.0,0.024532284921297807,0.332,0.8952,1.0807934595173245,1.086134077207584
73.0,0.009285125967263176,107.0,0.008507232458878054,0.576,0.98176,1.3101134920888677,1.2084013150041024
104.0,0.020593866827409057,45.0,0.0006344802383244585,0.548,0.99833,1.0672738573132432,1.0611863750642012
109.0,0.055870312434287465,148.0,0.029020808004218166,0.101,0.99811,1.0862687727310594,1.169430272561347
97.0,0.0016159086286276023,16.0,0.0022506781772277475,0.102,0.96449,1.1356397870638,1.0353097688053579
74.0,0.03449216857665664,53.0,0.0009180645120830018,0.825,0.51407,1.3268385916282694,1.277784703405843
152.0,0.002373846320994313,21.0,0.00701829792559226,0.386,0.42397,1.154038354314417,1.0821710581940178
200.0,0.004453829628178839,13.0,0.08113424515674668,0.106,0.99761,1.5121158233534586,1.488310660795378
156.0,0.0043776415722617595,12.0,0.003928918318481306,0.597,0.78642,1.0925397645517343,1.0066463118779125
200.0,0.001826063181587126,32.0,5.17869698023553e-05,0.194,0.98899,1.098128838483175,1.075588178575449
105.0,0.0001241687759823693,10.0,0.0002706810796124666,0.657,0.99777,1.134520526595846,1.0718502490624962
200.0,0.00422305268956047,18.0,0.02251128570936869,0.129,0.95347,1.1384037647743457,1.072723991741013
108.0,0.04295717370931443,50.0,0.0006545237350045578,0.157,0.9985,1.1807939779930492,0.9965480369215315
145.0,0.006474937787724971,16.0,0.00018894203995368418,0.517,0.9981,1.1255243521836529,1.1132602399438594
197.0,0.00790308767632818,12.0,0.005000001101372406,0.629,0.35093,1.1674490158153705,1.1184161932492067
200.0,0.0035389636348291766,17.0,0.021337056145430952,0.636,0.99812,1.1718309242484732,1.095569168588054
117.0,0.0019402478014630203,23.0,0.00037770323104875637,0.791,0.93874,1.269274670230673,1.0872592390724205
200.0,0.00034478344125044995,10.0,0.0067306839802916225,0.721,0.99727,1.1455605267166538,1.109703352451379
