alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
3.5938137e-05,4,2,0.0016681006,101,0.8924214417744917,0.8694836840198887,0.8701309520703542,0.8709800209047289,0.8924214417744917,1700186942.2251253,1700186942.2689745,0.9403115264797508
4.641589e-06,10,2,0.0004641589,40,0.8794824399260629,0.855548421087293,0.8549350037321114,0.8548064663374058,0.8794824399260629,1700186942.2703242,1700186942.312873,0.9036760124610593
0.0021544348,40,1,0.0059948424,40,0.8584103512014787,0.8255737758898878,0.8278895613746582,0.8333784543460465,0.8584103512014787,1700186942.3150003,1700186942.3578622,0.8633021806853585
0.016681006,161,2,0.27825594,25,0.8014787430683918,0.7525832263163094,0.7490233836064563,0.7819536182477435,0.8014787430683918,1700186942.3599,1700186942.4028804,0.7992523364485982
0.00027825593,6,2,3.5938137e-05,25,0.8510166358595193,0.8225410780730349,0.8211803530326098,0.8201358180831946,0.8510166358595193,1700186942.4049342,1700186942.4477484,0.8500934579439253
1e-08,4,3,0.00012915497,1024,0.8946395563770795,0.8681171589449767,0.8716919834857906,0.8758487668407405,0.8946395563770795,1700186945.1101286,1700186945.1772802,0.9507788161993769
7.742637e-08,10,3,1e-05,101,0.8591497227356747,0.8316045967927821,0.8306734099159578,0.8304165119745045,0.8591497227356747,1700186947.3759735,1700186947.4450753,0.8645482866043614
4.641589e-06,4,3,1e-05,645,0.8846580406654344,0.8614162468306497,0.8610518577574993,0.8618625608009589,0.8846580406654344,1700186949.5054593,1700186949.567146,0.9242367601246106
1.0,4,3,0.00012915497,256,0.7060998151571165,0.5,0.4138678223185266,0.35304990757855825,0.7060998151571165,1700186951.2860756,1700186951.3429184,0.7065420560747664
4.641589e-06,6,3,0.00012915497,256,0.8879852125693161,0.8619365142085681,0.8641303040905082,0.8673079619364565,0.8879852125693161,1700187003.9486227,1700187004.0183,0.9454205607476635
1e-08,4,3,0.0004641589,1024,0.8961182994454713,0.867695676512233,0.8730186908147815,0.8789843104736348,0.8961182994454713,1700187006.5616784,1700187006.6327453,0.9452959501557633
4.641589e-06,4,3,0.0004641589,256,0.8987060998151571,0.8731996443741974,0.8767351014920411,0.8807314878058115,0.8987060998151571,1700187009.0346692,1700187009.1037443,0.95202492211838
3.5938137e-05,4,3,0.00012915497,1024,0.8961182994454713,0.8750386907701933,0.8747840736234604,0.8751120256476758,0.8961182994454713,1700187063.713028,1700187063.7777417,0.95202492211838
1e-08,4,3,0.0004641589,256,0.8979667282809611,0.8730432348776713,0.8760958408365063,0.8794285595897755,0.8979667282809611,1700187065.7262132,1700187065.7935996,0.9506542056074767
4.641589e-06,4,3,1e-05,256,0.8713493530499077,0.8439148473772597,0.8446996626185199,0.8463059129440339,0.8713493530499077,1700187067.4398932,1700187067.5066912,0.8934579439252337
1e-08,4,3,3.5938137e-05,256,0.887985212569316,0.8685452270407323,0.8661279430933582,0.8646830984937621,0.887985212569316,1700187123.5904279,1700187123.656471,0.9294704049844237
0.00027825593,6,3,3.5938137e-05,101,0.8787430683918669,0.8487832987586026,0.8524198207158555,0.8570588259708646,0.8787430683918669,1700187125.3331532,1700187125.4006655,0.9003115264797508
1e-08,16,1,3.5938137e-05,645,0.8506469500924215,0.8186077908393428,0.8195688820420353,0.820784933056095,0.8506469500924215,1700187184.0681674,1700187184.114496,0.8461059190031153
1e-08,4,1,0.0004641589,256,0.86543438077634,0.8312818993052127,0.8356333237590041,0.8409635199251585,0.86543438077634,1700187186.408192,1700187186.4538238,0.8880996884735204
1e-08,4,3,0.00012915497,645,0.899815157116451,0.8743521354012315,0.8780472287717002,0.8821821337952042,0.899815157116451,1700187243.042293,1700187243.104829,0.9507788161993769
4.641589e-06,4,3,0.00012915497,101,0.888724584103512,0.8562185122987256,0.863130926474984,0.87171836997768,0.888724584103512,1700187245.1807342,1700187245.2493775,0.9320872274143301
4.641589e-06,4,3,0.00012915497,645,0.8972273567467652,0.868848167539267,0.8741892168403556,0.8808264900153062,0.8972273567467652,1700187247.4391847,1700187247.5081904,0.9528971962616822
0.0021544348,4,3,0.0004641589,1024,0.8846580406654343,0.8691264118015081,0.8631347021067522,0.8588705652979267,0.8846580406654343,1700187363.832552,1700187363.8983417,0.9222429906542056
4.641589e-06,4,3,0.00012915497,256,0.8953789279112754,0.8730465277091772,0.8737223356264321,0.8748481273428053,0.8953789279112754,1700187366.4916184,1700187366.562766,0.9489096573208723
4.641589e-06,16,2,0.0004641589,161,0.8831792975970425,0.8581662221344135,0.8588880593613425,0.8599192030478349,0.8831792975970425,1700187423.9348805,1700187423.9792018,0.9303426791277258
3.5938137e-05,4,3,0.00012915497,256,0.8920517560073937,0.8607774375185222,0.8673687910427392,0.8779305757423684,0.8920517560073937,1700187483.7809029,1700187483.848832,0.9442990654205607
4.641589e-06,10,3,0.0004641589,256,0.8953789279112755,0.8690078698672989,0.872527304399558,0.8771004303198989,0.8953789279112755,1700187486.038645,1700187486.0882237,0.9496573208722742
4.641589e-06,4,3,3.5938137e-05,645,0.888354898336414,0.8640340478777702,0.8649487458629788,0.8671801058413215,0.888354898336414,1700187543.5265796,1700187543.5932534,0.9434267912772587
0.00027825593,6,3,0.0004641589,1024,0.8902033271719039,0.8660772498271264,0.8672762075472193,0.868992818624525,0.8902033271719039,1700187545.7083812,1700187545.775126,0.9446728971962616
1e-08,6,3,0.0004641589,161,0.9016635859519408,0.8763953373505878,0.8801144363618527,0.8850696025842795,0.9016635859519408,1700187603.5177157,1700187603.5822678,0.9481619937694704
