max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,1.01336634149759,0.9873821970564294
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,1.0133663414975902,0.9873821970564294
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,1.0133663414975902,0.9873821970564294
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,1.0133663414975902,0.9873821970564294
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,1.0133663414975902,0.9873821970564294
6.0,0.4694,0.0179,0.1414,0.5799,0.0629,1.0278870580258537,0.9508278910013136
7.0,0.1801,0.0908,0.0453,0.2663,0.0187,1.01336634149759,0.9873821970564294
8.0,0.58,0.0374,0.0199,0.2012,0.0148,1.1170803008107815,1.0653509891641626
10.0,0.2134,0.08,0.0167,0.0701,0.0467,1.01336634149759,0.9873821970564294
9.0,0.9366,0.0001,0.0101,0.6899,0.2349,1.054010754091165,0.985730510768057
8.0,0.5679,0.2717,0.0162,0.0183,0.4255,1.01336634149759,0.9873821970564294
9.0,0.5099,0.1702,0.0101,0.24,0.0101,1.01336634149759,0.9873821970564294
12.0,0.1815,0.0001,0.0102,0.3871,0.0101,1.1082594590446224,0.9035688184495285
12.0,0.0199,0.0001,0.0101,0.2401,0.0101,0.9572364493228939,0.9133498753632131
8.0,0.6079,0.0321,0.011,0.1179,0.0258,1.2251119013254654,1.0470177681130648
12.0,0.9899,0.0001,0.0101,0.0101,0.0101,1.4939257264635328,1.5213804336467234
11.0,0.1367,0.0001,0.0101,0.0101,0.0101,1.3492291139443933,1.2128274608779404
14.0,0.1176,0.0033,0.0101,0.0103,0.0101,1.3102117502623685,0.9583026607057415
15.0,0.0101,0.0001,0.0101,0.0101,0.0101,1.4792671613838237,1.128513324730037
9.0,0.1464,0.4219,0.0101,0.0101,0.0101,1.01336634149759,0.9873821970564294
9.0,0.9899,0.0001,0.0101,0.0101,0.0101,1.435449149240959,1.3483314598711156
10.0,0.1267,0.0945,0.0101,0.0101,0.0101,1.01336634149759,0.9873821970564294
9.0,0.1476,0.0715,0.0113,0.4223,0.0113,1.01336634149759,0.9873821970564294
8.0,0.5701,0.0001,0.0101,0.0101,0.0101,1.2101363899590165,1.3819356812530794
8.0,0.641,0.1067,0.0109,0.0471,0.0189,1.0838235574468764,0.9873821970564294
11.0,0.1618,0.0137,0.0101,0.3453,0.0101,1.115949283207574,0.9119390718247234
10.0,0.0999,0.0001,0.0101,0.2001,0.0101,0.9690384529681824,0.9129330402993594
12.0,0.1499,0.0001,0.0101,0.011,0.0101,1.4192708463205002,1.298540489928702
13.0,0.1101,0.0001,0.0101,0.0101,0.0101,1.3542828455731617,1.139494789195272
11.0,0.1984,0.2,0.0101,0.0101,0.0101,1.01336634149759,0.9873821970564294
