max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,11.0,20.0,0.9202312138728324,0.7093716889171435,0.7450758587534098,0.887714312173586,0.9202312138728324,1700160369.4673576,1700160369.4822328,0.9319066147859922
5.0,0.6666666865348816,9.0,80.0,0.8531791907514451,0.44570883661792754,0.4165495309839389,0.39459891043556683,0.8531791907514451,1700160369.4832366,1700160369.4975014,0.8505836575875486
50.0,0.3333333432674408,15.0,20.0,0.8450867052023122,0.42911633820724726,0.42840488222520534,0.4888070370721317,0.8450867052023122,1700160369.4989681,1700160369.5132093,0.8657587548638134
13.0,0.8888888955116272,3.0,3.0,0.9676300578034682,0.9543395997941453,0.9345220519829673,0.9222476306088576,0.9676300578034682,1700160369.5146222,1700160369.5288455,0.9770428015564203
1.0,0.7777777910232544,15.0,80.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700160369.5302596,1700160369.5445175,0.7003891050583657
20.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8933997820361457,0.903026424125684,0.9316414723190931,0.9583815028901734,1700160371.4337437,1700160371.4699109,0.9813229571984436
32.0,0.4444444477558136,1.0,2.0,0.9560693641618498,0.8849748736112373,0.8993670618512827,0.9351315403116042,0.9560693641618498,1700160373.0637865,1700160373.1004024,0.9809338521400779
13.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700160374.5215871,1700160374.5580852,0.988715953307393
5.0,0.7777777910232544,1.0,2.0,0.8878612716763006,0.5420972966427512,0.5480160503273217,0.6655457135895657,0.8878612716763006,1700160375.8204298,1700160375.8554046,0.8832684824902725
5.0,0.5555555820465088,1.0,3.0,0.8647398843930636,0.4595994914176732,0.44891234384938866,0.5012661988752531,0.8647398843930636,1700160378.0013523,1700160378.0276375,0.8677042801556422
20.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700160379.724199,1700160379.7582505,0.9891050583657588
20.0,1.0,1.0,3.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160429.8565457,1700160429.8934278,0.988715953307393
20.0,0.6666666865348816,1.0,2.0,0.9653179190751445,0.9295272908909273,0.9296141214991757,0.9389664426036719,0.9653179190751445,1700160431.5452833,1700160431.5798705,0.9852140077821012
13.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8925309538945903,0.8998261837102901,0.9241486046731544,0.9583815028901734,1700160432.7849703,1700160432.8155985,0.9817120622568094
20.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160435.2114434,1700160435.246687,0.988715953307393
13.0,0.6666666865348816,1.0,2.0,0.9664739884393063,0.9378606242242606,0.931680407350682,0.9352925892582756,0.9664739884393063,1700160436.9459774,1700160436.9820719,0.9844357976653697
50.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160491.2924743,1700160491.329129,0.988715953307393
50.0,0.7777777910232544,3.0,3.0,0.9606936416184972,0.9220135924681381,0.9152099699881272,0.9243605296763387,0.9606936416184972,1700160493.6508615,1700160493.684398,0.9747081712062255
8.0,0.5555555820465088,1.0,2.0,0.9352601156069364,0.7726992704265431,0.814750570018755,0.9491528360219672,0.9352601156069364,1700160495.6358612,1700160495.6645968,0.9642023346303501
32.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8933997820361457,0.903026424125684,0.9316414723190931,0.9583815028901734,1700160497.2959824,1700160497.3310397,0.9813229571984436
8.0,0.3333333432674408,1.0,3.0,0.9225433526011559,0.6841529682438773,0.7293505609192867,0.9405987892732943,0.9225433526011559,1700160552.235142,1700160552.269272,0.9540856031128404
13.0,0.7777777910232544,1.0,2.0,0.9699421965317918,0.9466987557896649,0.9341182812834445,0.9324473968965957,0.9699421965317918,1700160553.660635,1700160553.6981761,0.9848249027237355
20.0,0.3333333432674408,1.0,2.0,0.9491329479768786,0.8286584627493718,0.8469122643778342,0.9411380595298215,0.9491329479768786,1700160555.160243,1700160555.1951973,0.9782101167315176
50.0,0.8888888955116272,1.0,3.0,0.9722543352601157,0.9492628583537674,0.9339404959304558,0.9257236369567154,0.9722543352601157,1700160611.5075464,1700160611.5444098,0.988715953307393
50.0,0.3333333432674408,1.0,2.0,0.9491329479768786,0.8286584627493718,0.8469122643778342,0.9411380595298215,0.9491329479768786,1700160614.4760017,1700160614.5111654,0.9782101167315176
20.0,0.7777777910232544,1.0,2.0,0.9676300578034682,0.9450034813671178,0.9324247073676484,0.9307555095489707,0.9676300578034682,1700160671.3941581,1700160671.4303956,0.9852140077821012
8.0,0.8888888955116272,1.0,2.0,0.9630057803468208,0.9189424212151485,0.9164880033621803,0.9277344595944699,0.9630057803468208,1700160673.1511025,1700160673.1871345,0.9684824902723734
5.0,0.4444444477558136,1.0,2.0,0.8497109826589596,0.42361729179910995,0.40679171843339,0.3917661533041515,0.8497109826589596,1700160731.0423243,1700160731.075885,0.8622568093385216
13.0,0.7777777910232544,1.0,2.0,0.9699421965317918,0.9466987557896649,0.9341182812834445,0.9324473968965957,0.9699421965317918,1700160791.4379802,1700160791.4541855,0.9848249027237355
50.0,0.4444444477558136,1.0,2.0,0.9560693641618498,0.8849748736112373,0.8993670618512827,0.9351315403116042,0.9560693641618498,1700160794.1096961,1700160794.1259372,0.9809338521400779
