max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.0,11.0,12.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700161275.427242,1700161275.4420035,0.7003891050583657
5.0,0.3333333432674408,5.0,32.0,0.8057803468208092,0.3696863742318288,0.36359862841985846,0.3658809060618974,0.8057803468208092,1700161275.442993,1700161275.4574323,0.8303501945525291
3.0,0.2222222238779068,13.0,20.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700161275.4588711,1700161275.473192,0.7003891050583657
2.0,0.5555555820465088,5.0,50.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700161275.474565,1700161275.4889228,0.7003891050583657
32.0,0.4444444477558136,17.0,3.0,0.8658959537572254,0.4923409923409924,0.5089018199045152,0.65224424114444,0.8658959537572254,1700161275.4902909,1700161275.5046055,0.8731517509727628
13.0,0.7777777910232544,1.0,2.0,0.9699421965317918,0.9466987557896649,0.9341182812834445,0.9324473968965957,0.9699421965317918,1700161277.073897,1700161277.1077967,0.9848249027237355
20.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8933997820361457,0.903026424125684,0.9316414723190931,0.9583815028901734,1700161278.8673756,1700161278.902764,0.9813229571984436
8.0,0.8888888955116272,1.0,2.0,0.9630057803468208,0.9189424212151485,0.9164880033621803,0.9277344595944699,0.9630057803468208,1700161280.1018908,1700161280.1202378,0.9684824902723734
50.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161281.344507,1700161281.3767364,0.9891050583657588
13.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700161282.8284464,1700161282.8654807,0.988715953307393
20.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700161285.3927224,1700161285.4276154,0.988715953307393
8.0,0.7777777910232544,1.0,2.0,0.9468208092485549,0.8561665607120152,0.8706554635371853,0.9262817714545852,0.9468208092485549,1700161337.3723905,1700161337.40494,0.9653696498054474
50.0,0.7777777910232544,1.0,2.0,0.9676300578034682,0.9450034813671178,0.9324247073676484,0.9307555095489707,0.9676300578034682,1700161338.9084418,1700161338.943595,0.9852140077821012
32.0,0.6666666865348816,1.0,2.0,0.9653179190751445,0.9295272908909273,0.9296141214991757,0.9389664426036719,0.9653179190751445,1700161340.6051848,1700161340.6398294,0.9852140077821012
3.0,0.3333333432674408,1.0,5.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700161342.8432665,1700161342.8725438,0.7003891050583657
50.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161396.5289035,1700161396.5638275,0.9891050583657588
32.0,0.8888888955116272,3.0,20.0,0.9526011560693641,0.898932128477583,0.8884613807883506,0.8962390917188517,0.9526011560693641,1700161399.2120686,1700161399.2304893,0.9560311284046692
5.0,0.8888888955116272,1.0,2.0,0.9005780346820809,0.5644416189870736,0.5636620888763343,0.6235232248005659,0.9005780346820809,1700161455.6837647,1700161455.7192369,0.885603112840467
13.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161457.638786,1700161457.6721044,0.988715953307393
5.0,0.8888888955116272,1.0,3.0,0.9005780346820809,0.5644416189870736,0.5636620888763343,0.6235232248005659,0.9005780346820809,1700161459.1375873,1700161459.170269,0.885603112840467
5.0,0.6666666865348816,1.0,3.0,0.8832369942196532,0.5223193473193474,0.5217862139979931,0.6126888419158059,0.8832369942196532,1700161460.4388058,1700161460.4721026,0.8813229571984437
20.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161518.2927608,1700161518.3271258,0.9891050583657588
32.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161520.6646094,1700161520.6991708,0.9891050583657588
20.0,0.7777777910232544,1.0,2.0,0.9676300578034682,0.9450034813671178,0.9324247073676484,0.9307555095489707,0.9676300578034682,1700161576.7582471,1700161576.7926044,0.9852140077821012
8.0,0.4444444477558136,3.0,3.0,0.9202312138728324,0.692984288438834,0.7319842396643892,0.888331977463422,0.9202312138728324,1700161579.0450864,1700161579.0795624,0.948249027237354
13.0,0.7777777910232544,3.0,2.0,0.9618497109826591,0.9291564496109952,0.9196403497349627,0.9255143758301849,0.9618497109826591,1700161637.847593,1700161637.883105,0.9747081712062255
13.0,0.4444444477558136,5.0,2.0,0.923699421965318,0.7097425301970757,0.7509888265893825,0.9407368427958978,0.923699421965318,1700161639.7191138,1700161639.7540705,0.9509727626459143
13.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8925309538945903,0.8998261837102901,0.9241486046731544,0.9583815028901734,1700161697.348931,1700161697.3682253,0.9817120622568094
50.0,0.8888888955116272,7.0,5.0,0.9526011560693641,0.8930713226167771,0.8824373315038536,0.8958475714743903,0.9526011560693641,1700161699.8312616,1700161699.8671606,0.9560311284046692
32.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161756.6200223,1700161756.6548748,0.9891050583657588
