max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.6666666865348816,1.0,8.0,0.8832369942196532,0.5223193473193474,0.5217862139979931,0.6126888419158059,0.8832369942196532,1700160794.781954,1700160794.7977254,0.8813229571984437
2.0,0.1111111119389534,5.0,8.0,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700160794.7987888,1700160794.813116,0.7003891050583657
5.0,0.5555555820465088,9.0,32.0,0.8589595375722544,0.4399554990464081,0.4169330646607466,0.3974612271119472,0.8589595375722544,1700160794.814586,1700160794.8288147,0.86147859922179
3.0,0.8888888955116272,1.0,32.0,0.8265895953757225,0.43272939182030096,0.40171301943720966,0.380209596567688,0.8265895953757225,1700160794.8302233,1700160794.8444378,0.8077821011673152
5.0,0.5555555820465088,3.0,5.0,0.8647398843930636,0.4595994914176732,0.44891234384938866,0.5012661988752531,0.8647398843930636,1700160794.845831,1700160794.8600247,0.8669260700389106
13.0,0.8888888955116272,1.0,12.0,0.9606936416184971,0.9354728604728604,0.9146177552935731,0.902558283591306,0.9606936416184971,1700160796.9015207,1700160796.9353228,0.969260700389105
20.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160798.2738845,1700160798.309807,0.988715953307393
32.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8933997820361457,0.903026424125684,0.9316414723190931,0.9583815028901734,1700160800.2670312,1700160800.2917995,0.9813229571984436
50.0,0.8888888955116272,3.0,20.0,0.9526011560693641,0.898932128477583,0.8884613807883506,0.8962390917188517,0.9526011560693641,1700160802.472265,1700160802.5042152,0.9560311284046692
13.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160803.6974795,1700160803.7314503,0.988715953307393
13.0,0.4444444477558136,1.0,2.0,0.9560693641618498,0.8841060454696819,0.8979909791520201,0.9413211789136469,0.9560693641618498,1700160804.823119,1700160804.8381371,0.9817120622568094
20.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700160856.916612,1700160856.9514196,0.9891050583657588
50.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8933997820361457,0.903026424125684,0.9316414723190931,0.9583815028901734,1700160859.0654957,1700160859.1000514,0.9813229571984436
20.0,0.4444444477558136,1.0,2.0,0.9560693641618498,0.8849748736112373,0.8993670618512827,0.9351315403116042,0.9560693641618498,1700160860.5819063,1700160860.6157768,0.9809338521400779
20.0,0.7777777910232544,1.0,3.0,0.9676300578034682,0.9450034813671178,0.9324247073676484,0.9307555095489707,0.9676300578034682,1700160861.7380915,1700160861.7697523,0.9852140077821012
3.0,1.0,1.0,2.0,0.815028901734104,0.415564738292011,0.3908358925749191,0.3714165487217778,0.815028901734104,1700160916.9598007,1700160916.9951518,0.7976653696498055
50.0,0.7777777910232544,1.0,2.0,0.9676300578034682,0.9450034813671178,0.9324247073676484,0.9307555095489707,0.9676300578034682,1700160918.4525034,1700160918.488509,0.9852140077821012
13.0,0.7777777910232544,1.0,2.0,0.9699421965317918,0.9466987557896649,0.9341182812834445,0.9324473968965957,0.9699421965317918,1700160919.7117336,1700160919.7449582,0.9848249027237355
20.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700160921.227107,1700160921.2647293,0.9891050583657588
50.0,1.0,1.0,2.0,0.969942196531792,0.9384569975479066,0.9266563206602434,0.9202306690527301,0.969942196531792,1700160976.4862447,1700160976.5229545,0.988715953307393
50.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700160979.02093,1700160979.0580058,0.9891050583657588
50.0,0.6666666865348816,1.0,2.0,0.9653179190751445,0.9295272908909273,0.9296141214991757,0.9389664426036719,0.9653179190751445,1700161035.0900269,1700161035.1054153,0.9852140077821012
13.0,0.7777777910232544,3.0,20.0,0.9456647398843931,0.8610669633396906,0.8670865055501672,0.911910852231482,0.9456647398843931,1700161037.942309,1700161037.9576514,0.957976653696498
5.0,0.7777777910232544,1.0,2.0,0.8878612716763006,0.5420972966427512,0.5480160503273217,0.6655457135895657,0.8878612716763006,1700161040.449063,1700161040.464661,0.8832684824902725
13.0,0.5555555820465088,3.0,32.0,0.9017341040462428,0.6169254987436805,0.6510943883050195,0.8247567285316777,0.9017341040462428,1700161096.207531,1700161096.244639,0.9159533073929961
20.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161097.853245,1700161097.8879182,0.9891050583657588
13.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161210.5875394,1700161210.6230395,0.988715953307393
32.0,0.8888888955116272,1.0,2.0,0.9722543352601157,0.948394030212212,0.9338727592500438,0.9266752033184815,0.9722543352601157,1700161213.8061116,1700161213.8426297,0.9891050583657588
13.0,0.5555555820465088,1.0,2.0,0.9583815028901734,0.8925309538945903,0.8998261837102901,0.9241486046731544,0.9583815028901734,1700161270.864498,1700161270.8839586,0.9817120622568094
32.0,0.6666666865348816,1.0,2.0,0.9653179190751445,0.9295272908909273,0.9296141214991757,0.9389664426036719,0.9653179190751445,1700161274.6815886,1700161274.7178762,0.9852140077821012
