max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8529556650246306,0.9444444444444444
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.38743842364532016,0.4444444444444444
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.873399014778325,0.8611111111111112
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.38743842364532016,0.4444444444444444
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.873399014778325,0.8611111111111112
13.0,0.7583,0.0154,0.014,0.0251,0.098,0.873399014778325,0.8611111111111112
12.0,0.8295,0.0025,0.0141,0.0386,0.048,0.887192118226601,0.8888888888888888
14.0,0.987,0.005,0.011,0.03,0.02,0.9298029556650247,0.9722222222222222
11.0,0.9866,0.0001,0.0111,0.031,0.021,0.9298029556650247,0.9722222222222222
10.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
11.0,0.9873,0.0001,0.0101,0.0102,0.011,0.9366995073891626,0.9444444444444444
9.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
12.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
13.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
8.0,0.9899,0.0001,0.0101,0.011,0.0101,0.9366995073891626,0.9444444444444444
11.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
10.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
11.0,0.9873,0.0001,0.0101,0.0102,0.011,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0001,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
13.0,0.99,0.0,0.01,0.01,0.01,0.9366995073891626,0.9444444444444444
