max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
5.0,0.0,11.0,12.0,0.7626666666666666,0.5777777777777777,0.5812725732987227,0.6472545556177268,0.7626666666666666,1700154550.8804085,1700154550.8952546,0.7901345291479821
5.0,0.3333333432674408,5.0,32.0,0.7706666666666666,0.602046783625731,0.6127942146263505,0.6714014571663824,0.7706666666666666,1700154550.896235,1700154550.9106874,0.7883408071748879
3.0,0.2222222238779068,13.0,20.0,0.752,0.5213450292397661,0.4898112905122578,0.5803170190450609,0.752,1700154550.912116,1700154550.9265645,0.7695067264573991
2.0,0.5555555820465088,5.0,50.0,0.7573333333333333,0.5286549707602339,0.5013995874579793,0.6088347651923053,0.7573333333333333,1700154550.9279475,1700154550.9423141,0.7686098654708522
32.0,0.4444444477558136,17.0,3.0,0.7786666666666666,0.6187134502923977,0.6334975209992602,0.6916773504273503,0.7786666666666666,1700154550.9436982,1700154550.9583771,0.7892376681614349
13.0,0.7777777910232544,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700154553.619425,1700154553.653878,0.8484304932735427
20.0,0.7777777910232544,1.0,3.0,0.744,0.595906432748538,0.6029355070777893,0.6246235599041654,0.744,1700154555.4610357,1700154555.4776955,0.8466367713004483
13.0,0.8888888955116272,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700154557.2198062,1700154557.236595,0.8484304932735427
8.0,0.8888888955116272,1.0,2.0,0.7573333333333334,0.6008771929824561,0.6100333810188193,0.6471036659236286,0.7573333333333334,1700154559.257206,1700154559.2737572,0.8385650224215248
20.0,0.5555555820465088,1.0,2.0,0.7493333333333334,0.5956140350877193,0.6038992862486425,0.6340158242258653,0.7493333333333334,1700154560.9965656,1700154561.0126328,0.8457399103139013
13.0,0.6666666865348816,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700154611.9302843,1700154611.9662147,0.8484304932735427
2.0,0.7777777910232544,1.0,2.0,0.7413333333333333,0.5257309941520467,0.5021356060606061,0.5470827053826225,0.7413333333333333,1700154613.5995588,1700154613.634861,0.7677130044843048
5.0,0.7777777910232544,1.0,2.0,0.7733333333333334,0.6076023391812865,0.6180992633156281,0.6763637736056214,0.7733333333333334,1700154615.46387,1700154615.489286,0.7964125560538117
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700154617.4592159,1700154617.4751942,0.8439461883408071
20.0,0.8888888955116272,1.0,2.0,0.7413333333333333,0.5941520467836258,0.6014401017377974,0.6224768826566817,0.7413333333333333,1700154671.4451456,1700154671.4615557,0.8511210762331839
20.0,0.8888888955116272,3.0,5.0,0.776,0.6169590643274854,0.6303974557356731,0.6856240712024293,0.776,1700154673.2175927,1700154673.2340248,0.8134529147982063
20.0,0.7777777910232544,1.0,2.0,0.7413333333333333,0.5941520467836258,0.6014401017377974,0.6224768826566817,0.7413333333333333,1700154676.7726479,1700154676.7888317,0.8511210762331839
50.0,0.8888888955116272,1.0,2.0,0.744,0.595906432748538,0.6038199150627993,0.6266138879042105,0.744,1700154731.6433148,1700154731.6591864,0.8511210762331839
32.0,0.6666666865348816,1.0,2.0,0.744,0.595906432748538,0.6038199150627993,0.6266138879042105,0.744,1700154734.351878,1700154734.3849277,0.8511210762331839
50.0,0.6666666865348816,3.0,3.0,0.776,0.6169590643274854,0.6303974557356731,0.6856240712024293,0.776,1700154737.2796254,1700154737.2970033,0.8134529147982063
32.0,0.8888888955116272,1.0,3.0,0.744,0.595906432748538,0.6029355070777893,0.6246235599041654,0.744,1700154794.1164045,1700154794.1326349,0.8466367713004483
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700154795.7086508,1700154795.7248607,0.8439461883408071
5.0,0.8888888955116272,1.0,2.0,0.7733333333333334,0.6076023391812865,0.6180992633156281,0.6763637736056214,0.7733333333333334,1700154798.0748515,1700154798.0918703,0.7964125560538117
20.0,0.6666666865348816,3.0,2.0,0.776,0.6169590643274854,0.6303974557356731,0.6856240712024293,0.776,1700154852.148228,1700154852.164355,0.8134529147982063
20.0,0.5555555820465088,1.0,2.0,0.7493333333333334,0.5956140350877193,0.6038992862486425,0.6340158242258653,0.7493333333333334,1700154911.6047294,1700154911.621572,0.8457399103139013
5.0,0.7777777910232544,1.0,2.0,0.7733333333333334,0.6076023391812865,0.6180992633156281,0.6763637736056214,0.7733333333333334,1700154912.7960327,1700154912.812604,0.7964125560538117
50.0,0.8888888955116272,1.0,2.0,0.744,0.595906432748538,0.6038199150627993,0.6266138879042105,0.744,1700154916.7304702,1700154916.7467978,0.8511210762331839
5.0,0.8888888955116272,1.0,2.0,0.7733333333333334,0.6076023391812865,0.6180992633156281,0.6763637736056214,0.7733333333333334,1700154972.7385793,1700154972.767659,0.7964125560538117
8.0,0.5555555820465088,9.0,3.0,0.784,0.6298245614035087,0.6459095677652769,0.7011798271173271,0.784,1700154976.0473447,1700154976.0641656,0.7847533632286996
20.0,0.5555555820465088,1.0,2.0,0.7493333333333334,0.5956140350877193,0.6038992862486425,0.6340158242258653,0.7493333333333334,1700155032.203904,1700155032.220651,0.8457399103139013
