max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
8.0,0.6666666865348816,11.0,20.0,0.7866666666666666,0.6353801169590643,0.6520463468605842,0.7060902292152291,0.7866666666666666,1700153641.0530753,1700153641.0683415,0.7856502242152466
5.0,0.6666666865348816,9.0,80.0,0.7813333333333333,0.62046783625731,0.6353559554472434,0.6969429259587842,0.7813333333333333,1700153641.06945,1700153641.0840979,0.7874439461883409
50.0,0.3333333432674408,15.0,20.0,0.7786666666666666,0.6187134502923977,0.6334975209992602,0.6916773504273503,0.7786666666666666,1700153641.0855746,1700153641.100009,0.7874439461883409
13.0,0.8888888955116272,3.0,3.0,0.776,0.6169590643274854,0.6303974557356731,0.6856240712024293,0.776,1700153641.1014256,1700153641.115682,0.8125560538116592
1.0,0.7777777910232544,15.0,80.0,0.76,0.5,0.4318181818181818,0.38,0.76,1700153641.1170747,1700153641.1314692,0.7623318385650224
13.0,0.5555555820465088,1.0,12.0,0.776,0.6169590643274854,0.6303107533782661,0.684244227994228,0.776,1700153645.1818602,1700153645.204787,0.8035874439461883
8.0,0.5555555820465088,1.0,2.0,0.7626666666666667,0.6081871345029239,0.6191760861792849,0.6587157287157287,0.7626666666666667,1700153648.1511862,1700153648.167629,0.8349775784753364
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700153649.8998525,1700153649.9295654,0.8439461883408071
13.0,0.8888888955116272,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700153651.5338397,1700153651.549928,0.8484304932735427
13.0,1.0,1.0,2.0,0.736,0.5906432748538012,0.5969772709521206,0.6146170989243438,0.736,1700153653.2665696,1700153653.2828174,0.8448430493273543
20.0,0.5555555820465088,1.0,2.0,0.7493333333333334,0.5956140350877193,0.6038992862486425,0.6340158242258653,0.7493333333333334,1700153702.068752,1700153702.0994654,0.8457399103139013
13.0,0.8888888955116272,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700153704.3888388,1700153704.425515,0.8484304932735427
13.0,0.8888888955116272,1.0,3.0,0.7466666666666668,0.5976608187134503,0.6053153204027912,0.6287605651516941,0.7466666666666668,1700153708.1639736,1700153708.1959758,0.8466367713004483
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700153711.247701,1700153711.2753518,0.8439461883408071
8.0,0.8888888955116272,1.0,3.0,0.76,0.6026315789473684,0.6122132890906027,0.6519616204690831,0.76,1700153761.248,1700153761.2825825,0.8349775784753362
5.0,0.5555555820465088,1.0,2.0,0.7706666666666668,0.6020467836257309,0.6128704863104901,0.6729794470235646,0.7706666666666668,1700153763.7663639,1700153763.7823162,0.7955156950672645
13.0,0.3333333432674408,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700153766.550514,1700153766.5664039,0.8439461883408071
20.0,0.3333333432674408,1.0,2.0,0.7493333333333334,0.5956140350877193,0.6038992862486425,0.6340158242258653,0.7493333333333334,1700153769.0975046,1700153769.1135259,0.8457399103139013
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700153823.1371343,1700153823.167472,0.8439461883408071
13.0,0.7777777910232544,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700153825.9109511,1700153825.9271274,0.8484304932735427
13.0,0.7777777910232544,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700153828.638944,1700153828.6551316,0.8484304932735427
20.0,0.7777777910232544,1.0,2.0,0.7413333333333333,0.5941520467836258,0.6014401017377974,0.6224768826566817,0.7413333333333333,1700153882.6371908,1700153882.6713839,0.8511210762331839
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700153887.2418432,1700153887.2577765,0.8439461883408071
3.0,0.8888888955116272,1.0,3.0,0.7573333333333334,0.5704678362573099,0.5720634646337074,0.6330764467704766,0.7573333333333334,1700153892.6788702,1700153892.6950326,0.7838565022421525
20.0,0.8888888955116272,5.0,12.0,0.784,0.6222222222222222,0.6376116669192683,0.7028015118173699,0.784,1700153942.1015127,1700153942.11772,0.7964125560538117
5.0,0.3333333432674408,1.0,2.0,0.7706666666666668,0.6020467836257309,0.6128704863104901,0.6729794470235646,0.7706666666666668,1700153945.0100446,1700153945.0263917,0.7955156950672645
13.0,0.5555555820465088,1.0,2.0,0.7466666666666668,0.593859649122807,0.6017193781768593,0.6291578696804108,0.7466666666666668,1700154002.5894384,1700154002.6062055,0.8439461883408071
20.0,1.0,1.0,2.0,0.736,0.5906432748538011,0.5973793672745206,0.6158479469293854,0.736,1700154007.2494206,1700154007.2661972,0.8466367713004483
13.0,0.7777777910232544,1.0,2.0,0.7386666666666667,0.5885964912280702,0.5950042700668561,0.615933772988572,0.7386666666666667,1700154009.339913,1700154009.3560812,0.8484304932735427
20.0,0.7777777910232544,1.0,2.0,0.7413333333333333,0.5941520467836258,0.6014401017377974,0.6224768826566817,0.7413333333333333,1700154066.5527375,1700154066.5914416,0.8511210762331839
