n_estimators,learning_rate,score,generalization_score
100.0,4.60030680449031,0.8169950738916256,0.8333333333333334
22.0,9.890143127152722,0.8514778325123153,0.8333333333333334
31.0,0.009613989345165,0.9295566502463055,0.9166666666666666
45.0,0.22321849928717602,0.922167487684729,0.9722222222222222
94.0,1.704333511590947,0.9086206896551724,0.9444444444444444
85.0,0.002510516037220511,0.9295566502463055,0.9166666666666666
100.0,0.0020763616550420277,0.9295566502463055,0.9166666666666666
100.0,0.0004989683513589305,0.9088669950738917,0.9166666666666666
100.0,0.014729194598495794,0.9295566502463055,0.9444444444444444
87.0,0.00010000115129917385,0.8662561576354678,0.7777777777777778
95.0,0.02005122913924067,0.9435960591133006,0.9722222222222222
99.0,0.010000023025877438,0.9295566502463055,0.9444444444444444
92.0,0.008642273376459949,0.9295566502463055,0.9444444444444444
62.0,0.0010000023025877442,0.9088669950738917,0.9166666666666666
82.0,0.02005122913924067,0.9435960591133006,0.9444444444444444
100.0,0.999997697417558,0.922167487684729,0.8611111111111112
82.0,0.026507147821082697,0.9364532019704435,0.9166666666666666
89.0,0.037836678083594054,0.9364532019704435,0.9444444444444444
63.0,0.07826146980597354,0.9221674876847292,0.9444444444444444
100.0,0.07283481140133356,0.9078817733990148,0.9166666666666666
100.0,0.019999862045051255,0.9435960591133006,0.9444444444444444
98.0,0.045378903737535406,0.9155172413793103,0.9444444444444444
100.0,0.05932093668846905,0.894088669950739,0.9722222222222222
94.0,0.032427689057205195,0.9152709359605911,0.9444444444444444
96.0,0.012053467465997073,0.9295566502463055,0.9444444444444444
100.0,0.0381489860968427,0.9364532019704435,0.9444444444444444
79.0,0.019952669092354318,0.9435960591133006,0.9444444444444444
100.0,0.019601711819760732,0.9364532019704435,0.9166666666666666
100.0,0.04438886086204463,0.9293103448275863,0.9444444444444444
100.0,0.01853318239984111,0.9364532019704435,0.9444444444444444
