n_estimators,learning_rate,score,generalization_score
27.0,4.546784063337942,0.8169950738916256,0.8333333333333334
95.0,0.02653050299604,0.9435960591133006,0.9166666666666666
39.0,0.0005917433219460001,0.8731527093596059,0.9166666666666666
73.0,0.000397880553092,0.8731527093596059,0.9166666666666666
54.0,0.145776880681752,0.8938423645320197,0.9722222222222222
100.0,0.9554456775196125,0.97192118226601,0.9444444444444444
100.0,0.999997697417558,0.922167487684729,0.8611111111111112
97.0,0.9954031253484903,0.9150246305418719,1.0
100.0,0.9773519864589628,0.9721674876847292,1.0
100.0,0.9270517968277975,0.97192118226601,0.9444444444444444
95.0,0.9989643733399743,0.9152709359605911,0.8611111111111112
100.0,0.9992473380667918,0.9152709359605911,0.8611111111111112
100.0,0.9901568584162934,0.9435960591133006,0.9722222222222222
100.0,0.9860342489414619,0.9433497536945813,1.0
100.0,0.909649321678661,0.9504926108374384,0.9722222222222222
100.0,0.9147217379070689,0.97192118226601,0.9722222222222222
100.0,0.9946264403839783,0.9081280788177338,0.9722222222222222
100.0,0.9796568961972641,0.9578817733990148,1.0
100.0,0.9864225685327589,0.9433497536945813,1.0
100.0,0.9983573049465196,0.9152709359605911,0.8611111111111112
100.0,0.9743724590735825,0.9790640394088671,1.0
100.0,0.9762611341634451,0.9650246305418719,0.9722222222222222
100.0,0.9727069076138325,0.9647783251231526,1.0
100.0,0.9645572284331101,0.9647783251231526,1.0
100.0,0.9758835559100841,0.9578817733990148,1.0
100.0,0.9536302086703049,0.9647783251231526,0.9722222222222222
100.0,0.982107437573839,0.9647783251231529,1.0
100.0,0.9771629681056186,0.9650246305418719,1.0
100.0,0.9745429857318745,0.9790640394088671,1.0
100.0,0.9745272780814035,0.9721674876847292,1.0
