n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.9088669950738917,0.9166666666666666
87.0,0.110962953351353,0.9150246305418719,0.9722222222222222
64.0,0.000509707317029,0.8945812807881774,0.9166666666666666
30.0,0.31052829556572503,0.9507389162561577,0.9722222222222222
91.0,0.146155620802551,0.8864532019704434,0.9166666666666666
99.0,0.8811990088586599,0.9507389162561577,1.0
100.0,0.9988240709645352,0.9152709359605911,0.8611111111111112
97.0,0.9924462612616303,0.9150246305418719,0.9722222222222222
99.0,0.9275663819632798,0.9650246305418719,0.9444444444444444
99.0,0.9726464365021066,0.9578817733990148,1.0
100.0,0.9785589648808963,0.9578817733990148,1.0
100.0,0.994365390477907,0.9081280788177338,0.9722222222222222
99.0,0.9752725483275346,0.9435960591133006,1.0
100.0,0.9997766741869023,0.9152709359605911,0.8611111111111112
99.0,0.999997697417558,0.922167487684729,0.8611111111111112
47.0,0.40799796788006765,0.9438423645320198,0.9722222222222222
77.0,0.9868769375273955,0.9364532019704435,1.0
99.0,0.9855462277812799,0.9362068965517241,1.0
65.0,0.9928508226751818,0.9150246305418719,1.0
98.0,0.9624629049205428,0.9650246305418719,1.0
100.0,0.995779084394857,0.9150246305418719,0.9722222222222222
64.0,0.9868178577246355,0.9362068965517241,1.0
100.0,0.9564824372429257,0.97192118226601,0.9444444444444444
99.0,0.8294553257472403,0.97192118226601,0.9722222222222222
98.0,0.9529870519420384,0.9576354679802955,0.9722222222222222
76.0,0.9994567375385712,0.9152709359605911,0.8611111111111112
100.0,0.9429485564684631,0.9576354679802955,0.9444444444444444
100.0,0.9894594484904317,0.9433497536945813,0.9722222222222222
100.0,0.9579084404739263,0.9576354679802955,0.9722222222222222
96.0,0.9148354811087631,0.9721674876847292,0.9722222222222222
