n_estimators,learning_rate,score,generalization_score
100.0,4.60030680449031,0.9333333333333333,0.9666666666666667
22.0,9.890143127152722,0.9333333333333333,0.9666666666666667
31.0,0.009613989345165,0.9416666666666667,0.9666666666666667
45.0,0.22321849928717602,0.9166666666666666,0.9
94.0,1.704333511590947,0.8666666666666666,0.9666666666666667
99.0,0.003032850479630074,0.9416666666666667,0.9666666666666667
87.0,0.0010000023025877442,0.95,0.9666666666666667
68.0,0.00047020906772336644,0.875,0.9666666666666667
100.0,0.999997697417558,0.925,0.9
100.0,0.00010000023025877443,0.6916666666666667,0.5666666666666667
91.0,0.005063548801716087,0.925,0.9
100.0,9.678877649830358,0.9333333333333333,0.9666666666666667
79.0,0.03254295607448843,0.9166666666666666,0.9
45.0,0.0008111048532277522,0.925,0.9666666666666667
100.0,1.000002302587744,0.9333333333333333,0.9
65.0,1.0073073433420277,0.925,0.9666666666666667
62.0,9.965796162667615,0.9333333333333333,0.9666666666666667
100.0,0.0020524377786765957,0.9416666666666667,0.9666666666666667
100.0,1.6105232544231203,0.9333333333333333,0.9666666666666667
87.0,0.0018732209229870393,0.95,0.9666666666666667
100.0,0.06244504745731724,0.9166666666666666,0.9
100.0,0.16197164762899,0.9166666666666666,0.9
91.0,0.0004990602731920015,0.9416666666666668,0.9666666666666667
100.0,0.0007879252170084705,0.9416666666666668,0.9666666666666667
75.0,0.007425505087905857,0.925,0.9
100.0,0.006843275115646103,0.925,0.9
96.0,0.08858944889581444,0.9166666666666666,0.9
100.0,0.5665027207549659,0.9166666666666666,0.9
58.0,0.02255620328710842,0.9166666666666666,0.9
69.0,0.001758453951640607,0.95,0.9666666666666667
