n_estimators,learning_rate,score,generalization_score
63.0,1.6646722614124752,0.9333333333333332,0.9666666666666667
87.0,1.722894536960943,0.95,1.0
66.0,0.008354270566129,0.925,0.9
37.0,0.000192116597574,0.6916666666666667,0.5666666666666667
35.0,0.024452630570839,0.9166666666666666,0.9
100.0,6.246000289160838,0.9333333333333333,0.9666666666666667
98.0,9.717644337801408,0.9333333333333333,0.9666666666666667
86.0,9.963960564242951,0.9333333333333333,0.9666666666666667
82.0,8.662375384974839,0.9333333333333333,0.9666666666666667
78.0,1.08374473345423,0.925,0.9666666666666667
92.0,2.8004317961835437,0.925,0.8
100.0,0.15948138551654864,0.9166666666666666,0.9
100.0,1.7302744705424125,0.9416666666666667,0.9666666666666667
84.0,1.8806760762069337,0.9333333333333333,0.9333333333333333
64.0,1.0011542607783914,0.9333333333333333,0.9
87.0,1.4958498423344955,0.9416666666666667,0.9333333333333333
92.0,1.5343060587166928,0.9166666666666666,0.9666666666666667
100.0,0.001770060049075125,0.9416666666666667,0.9666666666666667
100.0,9.999838820342449,0.9333333333333333,0.9666666666666667
100.0,4.131083754047,0.9333333333333333,0.9666666666666667
100.0,9.798396284499752,0.9333333333333333,0.9666666666666667
87.0,2.1432952427316803,0.925,0.8
100.0,1.0002302850208247,0.9333333333333333,0.9
100.0,0.014007028103062888,0.9166666666666666,0.9
100.0,1.4373714024435857,0.9333333333333333,0.9666666666666667
85.0,3.6409440061697476,0.8916666666666666,0.9666666666666667
77.0,7.011985349031635,0.9333333333333333,0.9666666666666667
100.0,0.3981071705534972,0.9166666666666666,0.9
99.0,0.0222221973428218,0.9166666666666666,0.9
100.0,1.2278151843978842,0.9416666666666667,0.9666666666666667
