n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.9416666666666668,0.9666666666666667
87.0,0.110962953351353,0.9166666666666666,0.9
64.0,0.000509707317029,0.925,0.9666666666666667
30.0,0.31052829556572503,0.9166666666666666,0.9
91.0,0.146155620802551,0.9166666666666666,0.9
99.0,0.00010032380606994611,0.6916666666666667,0.5666666666666667
95.0,0.004690196086871921,0.9333333333333333,0.9
96.0,0.002091905202489724,0.9333333333333333,0.9666666666666667
60.0,0.00010672545131459914,0.6916666666666667,0.5666666666666667
100.0,0.999997697417558,0.925,0.9
100.0,0.00038296845259090846,0.925,0.9666666666666667
99.0,0.001152253404540956,0.95,0.9666666666666667
100.0,0.00016252568307484049,0.7833333333333333,0.5666666666666667
100.0,0.004205861817964417,0.9333333333333333,0.9
100.0,0.00013357094543979493,0.6916666666666667,0.5666666666666667
98.0,0.0072365072242055895,0.925,0.9
98.0,0.001152253404540956,0.95,0.9666666666666667
100.0,0.1,0.9166666666666666,0.9
52.0,0.004511510785952041,0.9333333333333333,0.9666666666666667
99.0,0.013735390151652663,0.9166666666666666,0.9
85.0,0.0010380923724354527,0.95,0.9666666666666667
88.0,0.008025147068281347,0.925,0.9
99.0,0.0005755247435487399,0.95,0.9666666666666667
75.0,0.0002660437127723926,0.775,0.5666666666666667
99.0,0.005090436215589048,0.925,0.9
100.0,0.0013096221143923331,0.9416666666666668,0.9666666666666667
100.0,0.0010000023025877442,0.95,0.9666666666666667
99.0,0.0013895014361874076,0.95,0.9666666666666667
99.0,0.004994384797864991,0.925,0.9
80.0,0.002539603985744495,0.9416666666666667,0.9666666666666667
