n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.9416666666666667,0.9
21.0,0.07023549332126301,0.9166666666666666,0.9
49.0,0.000124090931101,0.6916666666666667,0.5666666666666667
14.0,0.001735567408628,0.825,0.5666666666666667
18.0,0.29793276259370205,0.9166666666666666,0.9
89.0,1.8024490611176458,0.9333333333333332,0.9666666666666667
91.0,9.765129341557925,0.9333333333333333,0.9666666666666667
95.0,3.4633469473316842,0.7833333333333334,0.9
69.0,2.4713826872935187,0.9166666666666667,0.9666666666666667
81.0,3.8873621342166853,0.925,0.9666666666666667
98.0,1.2576882397974685,0.9333333333333333,0.9666666666666667
99.0,1.103194276491263,0.9333333333333333,0.9
36.0,2.559216340271226,0.9166666666666667,0.9666666666666667
100.0,0.999997697417558,0.925,0.9
86.0,1.0188752201867772,0.925,0.9666666666666667
100.0,1.0023052380778996,0.9333333333333333,0.9
100.0,1.0004491049105602,0.9333333333333333,0.9
63.0,7.558019359383903,0.9333333333333333,0.9666666666666667
47.0,3.5296041386991823,0.925,0.8
47.0,5.6485763064182475,0.9333333333333333,0.9666666666666667
58.0,9.99997697417558,0.9333333333333333,0.9666666666666667
76.0,5.994058814698971,0.9333333333333333,0.9666666666666667
82.0,1.3451261013763893,0.9333333333333332,0.9666666666666667
58.0,1.346337678210296,0.9333333333333332,0.9666666666666667
95.0,2.8779152466125226,0.8416666666666668,0.9
50.0,5.622040890311497,0.9333333333333333,0.9666666666666667
55.0,8.96053622692747,0.9333333333333333,0.9666666666666667
80.0,1.1033949704412103,0.9333333333333333,0.9
98.0,1.023292992280754,0.925,0.9666666666666667
56.0,2.1841677987516963,0.9166666666666666,0.8
