alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
3.5938137e-05,64,1,0.0004641589,25,0.9653179190751446,0.903151394060485,0.9219114001109607,0.9563618809713192,0.9653179190751446,1700165394.2561362,1700165394.2994995,0.9793774319066146
7.742637e-08,10,2,0.0016681006,161,0.9976878612716764,0.9915750915750916,0.9946658227952179,0.9983401639344263,0.9976878612716764,1700165394.3008463,1700165394.3439636,0.9976653696498055
3.5938137e-05,64,1,0.27825594,16,0.9213872832369943,0.7386802591348045,0.7188352755909588,0.7209001251930138,0.9213872832369943,1700165394.3460891,1700165394.388939,0.9256809338521401
0.0021544348,25,2,3.5938137e-05,40,0.9549132947976878,0.8549359731177912,0.881120418442479,0.9414835010048404,0.9549132947976878,1700165394.390967,1700165394.4338193,0.9603112840466925
0.016681006,256,2,0.021544347,645,0.9965317919075143,0.9902930402930403,0.9937953092221832,0.9979369918699188,0.9965317919075143,1700165394.4358404,1700165394.4782014,0.998443579766537
1.0,16,2,0.07742637,256,0.8115606936416185,0.392604365331638,0.3732881618073101,0.36566615365954447,0.8115606936416185,1700165396.6820312,1700165396.7491403,0.8116731517509728
0.0021544348,101,2,0.07742637,161,0.9722543352601156,0.9148798171525443,0.8966189105034066,0.8925660592829612,0.9722543352601156,1700165398.1200485,1700165398.1860945,0.9801556420233464
5.994842e-07,16,2,0.021544347,645,0.9919075144508669,0.9860336633063904,0.977765236074031,0.9724883549247225,0.9919075144508669,1700165400.1764882,1700165400.2452188,0.9976653696498055
0.0021544348,256,3,0.0004641589,1024,0.993063583815029,0.9873157145884419,0.9912299733235139,0.9958015302650869,0.993063583815029,1700165402.6731179,1700165402.74095,0.9980544747081712
0.0021544348,25,2,0.0004641589,645,0.9988439306358381,0.9987179487179487,0.9955044955044954,0.9928571428571429,0.9988439306358381,1700165455.2299354,1700165455.2971108,0.9988326848249027
1.0,101,3,0.00012915497,406,0.9861271676300578,0.9327369600096873,0.9505820142709263,0.987125918863224,0.9861271676300578,1700165457.0268388,1700165457.0916426,0.98715953307393
3.5938137e-05,10,2,0.00012915497,645,0.9965317919075145,0.9902930402930403,0.9938107108289949,0.9979303278688525,0.9965317919075145,1700165458.7749813,1700165458.8412719,0.9988326848249027
1e-08,40,3,1e-05,161,0.9526011560693642,0.8154693791057428,0.8473927869167327,0.9423705614867444,0.9526011560693642,1700165514.9612372,1700165515.029073,0.9626459143968871
1e-08,4,1,1e-05,256,0.9618497109826589,0.8662042502951595,0.8963657855829344,0.9632840347166172,0.9618497109826589,1700165516.5922294,1700165516.657755,0.959533073929961
1.0,161,2,0.00012915497,406,0.9861271676300579,0.9268761541488815,0.9469561057120822,0.9863964969000047,0.9861271676300579,1700165519.102077,1700165519.1708605,0.984046692607004
1e-08,25,3,0.0004641589,161,0.9953757225433526,0.9957406230133503,0.9965791000381949,0.9974917174473714,0.9953757225433526,1700165575.058533,1700165575.1216934,0.9980544747081712
0.00027825593,4,1,0.021544347,645,0.9884393063583815,0.9701442496897041,0.9614309999375158,0.9586377829820453,0.9884393063583815,1700165576.9247324,1700165576.991823,0.9953307392996109
1e-08,16,3,3.5938137e-05,101,0.9953757225433526,0.9898798171525445,0.9929705413166261,0.9966482765868012,0.9953757225433526,1700165578.482992,1700165578.5500946,0.9964980544747082
5.994842e-07,6,3,1e-05,1024,0.9953757225433526,0.9840190112917386,0.9887211744283704,0.9959011395441824,0.9953757225433526,1700165635.5001144,1700165635.5629873,0.9980544747081712
1e-08,4,3,0.0016681006,1024,0.9942196531791909,0.9885977658704932,0.9858971261138159,0.9836332042274665,0.9942196531791909,1700165638.16436,1700165638.2334523,0.9976653696498055
0.0021544348,6,1,0.021544347,256,0.9884393063583816,0.9742673992673991,0.9703063587202796,0.9676925448868072,0.9884393063583816,1700165695.648011,1700165695.713768,0.9922178988326849
3.5938137e-05,4,3,1e-05,256,0.993063583815029,0.9864468864468865,0.9912152206347393,0.9966483582005794,0.993063583815029,1700165697.997977,1700165698.064775,0.9976653696498055
1e-08,101,1,0.00012915497,406,0.9745664739884393,0.9149244694699241,0.9364949610423736,0.9739435849891911,0.9745664739884393,1700165815.404207,1700165815.4651399,0.9813229571984436
3.5938137e-05,6,2,0.0004641589,406,0.9965317919075145,0.9911618684345957,0.9938254425231448,0.9970901639344263,0.9965317919075145,1700165816.9552126,1700165817.0239515,0.9976653696498055
5.994842e-07,4,2,1e-05,256,0.9930635838150288,0.9747252747252748,0.9839827156968795,0.9949613663306607,0.9930635838150288,1700165875.9045708,1700165875.972081,0.9949416342412452
0.016681006,161,1,1e-05,256,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700165879.181248,1700165879.250467,0.7003891050583657
0.016681006,161,2,0.0004641589,645,0.9965317919075145,0.9911618684345957,0.9938254425231448,0.9970901639344263,0.9965317919075145,1700165938.2873154,1700165938.3562849,0.998443579766537
5.994842e-07,40,1,0.0004641589,64,0.9907514450867053,0.9663003663003663,0.9786483110934692,0.9933032171746685,0.9907514450867053,1700165996.0741727,1700165996.1417716,0.9937743190661479
1e-08,10,2,3.5938137e-05,101,0.9930635838150288,0.968864468864469,0.9797335595683283,0.9941821780059905,0.9930635838150288,1700165998.7117407,1700165998.7808578,0.9968871595330739
1.0,40,2,0.0004641589,645,0.9167630057803469,0.6547460115641934,0.6792205325150604,0.7847076755409776,0.9167630057803469,1700166056.7712612,1700166056.8362749,0.9070038910505837
