alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.00027825593,64,2,0.0059948424,101,0.9942196531791907,0.9877289377289378,0.9852983460008407,0.9845374707259953,0.9942196531791907,1700164728.4825547,1700164728.5426648,0.998443579766537
0.0021544348,25,3,1.0,64,0.6994219653179191,0.25,0.20578231292517007,0.17485549132947978,0.6994219653179191,1700164728.5441673,1700164728.586914,0.7003891050583657
0.016681006,40,2,0.27825594,25,0.8578034682080925,0.5344049889504435,0.4819301247379568,0.45106423367573667,0.8578034682080925,1700164728.5889547,1700164728.630999,0.8357976653696497
7.742637e-08,4,3,0.07742637,645,0.7202312138728324,0.29132231404958675,0.24469614768984516,0.2165967218307071,0.7202312138728324,1700164728.6330838,1700164728.6750236,0.7132295719844357
1.0,101,2,0.07742637,25,0.9283236994219654,0.7326786849514122,0.7196755400029715,0.7574581784151934,0.9283236994219654,1700164728.6771042,1700164728.7190046,0.914396887159533
5.994842e-07,6,2,1e-05,1024,0.9953757225433526,0.9898798171525445,0.9929705483726707,0.9966448895118791,0.9953757225433526,1700164730.2934246,1700164730.351203,0.9980544747081712
3.5938137e-05,101,1,3.5938137e-05,1024,0.9514450867052022,0.8212386098749735,0.8517486015562432,0.9608745783649889,0.9514450867052022,1700164732.8620343,1700164732.9288394,0.9536964980544747
0.00027825593,10,3,0.0004641589,406,0.9953757225433526,0.9948717948717949,0.9866669273979214,0.9799473067915692,0.9953757225433526,1700164734.6805124,1700164734.7484627,0.9988326848249027
5.994842e-07,101,1,1e-05,256,0.7052023121387283,0.25641025641025644,0.21861480541279998,0.2271357156794956,0.7052023121387283,1700164737.114416,1700164737.1820087,0.7070038910505837
0.00027825593,4,1,3.5938137e-05,645,0.9884393063583816,0.9528834801562074,0.969111144605612,0.9900462891766371,0.9884393063583816,1700164789.5720239,1700164789.63509,0.9953307392996109
1e-08,10,2,1e-05,64,0.9375722543352601,0.7330517966881603,0.7668904789916688,0.8625354635978473,0.9375722543352601,1700164792.239904,1700164792.3079212,0.9330739299610895
3.5938137e-05,10,1,0.0004641589,406,0.9942196531791907,0.97014652014652,0.9812288378392457,0.994558112652375,0.9942196531791907,1700164794.6748397,1700164794.7405663,0.9972762645914397
3.5938137e-05,40,1,0.0004641589,645,0.9907514450867052,0.9613083885811158,0.9744449002909852,0.9917702278063134,0.9907514450867052,1700164850.4137874,1700164850.4806128,0.9957198443579767
0.00027825593,4,3,0.0004641589,1024,0.9919075144508672,0.9851648351648352,0.9812261920012241,0.9801460317460318,0.9919075144508672,1700164852.8828735,1700164852.951274,0.9957198443579767
1e-08,4,2,0.0004641589,406,0.9976878612716762,0.9915750915750916,0.9946658227952179,0.9983401639344263,0.9976878612716762,1700164854.9315846,1700164855.0018954,0.9988326848249027
1e-08,10,3,0.00012915497,645,0.9942196531791907,0.9885977658704932,0.992100034799636,0.9962417174473714,0.9942196531791907,1700164910.5562222,1700164910.6186168,0.9976653696498055
1e-08,10,3,0.021544347,1024,0.9144508670520233,0.7416303393576121,0.7037880381409951,0.7125019060160306,0.9144508670520233,1700164912.2016768,1700164912.2647839,0.9159533073929961
1e-08,6,3,1e-05,645,0.9930635838150288,0.9802644325371599,0.984221246920848,0.9899917174473716,0.9930635838150288,1700164969.4636521,1700164969.5314515,0.9980544747081712
1e-08,16,1,0.0004641589,406,0.9942196531791907,0.97014652014652,0.9812288378392457,0.994558112652375,0.9942196531791907,1700164972.392618,1700164972.460463,0.9964980544747082
1e-08,4,3,3.5938137e-05,645,0.9942196531791907,0.9815464838192112,0.9850917604938829,0.990394889511879,0.9942196531791907,1700165029.5242496,1700165029.5888848,0.998443579766537
1e-08,10,3,0.0004641589,256,0.9965317919075145,0.9832417582417583,0.98678703491643,0.9920901639344262,0.9965317919075145,1700165031.0912871,1700165031.1596184,0.9972762645914397
1e-08,4,1,1e-05,256,0.9618497109826589,0.8662042502951595,0.8963657855829344,0.9632840347166172,0.9618497109826589,1700165089.0570798,1700165089.1253464,0.959533073929961
7.742637e-08,25,1,0.0004641589,161,0.9907514450867051,0.9663003663003662,0.9786487492518019,0.9932694789830356,0.9907514450867051,1700165150.127479,1700165150.1957376,0.9949416342412452
1e-08,4,1,1e-05,1024,0.9815028901734104,0.933469560742288,0.9546230362213732,0.9858625761463014,0.9815028901734104,1700165151.8154063,1700165151.884442,0.9852140077821012
3.5938137e-05,4,2,0.0004641589,645,0.9965317919075143,0.9970226742954016,0.997433994188669,0.9979369918699186,0.9965317919075143,1700165211.5605605,1700165211.628268,0.9988326848249027
7.742637e-08,6,3,1e-05,1024,0.9953757225433526,0.9840190112917386,0.9887211744283704,0.9959011395441824,0.9953757225433526,1700165270.8273878,1700165270.8937104,0.9980544747081712
1e-08,25,2,0.00012915497,101,0.9930635838150288,0.9688644688644688,0.9803587624245436,0.9941212023962345,0.9930635838150288,1700165272.600912,1700165272.6682882,0.9964980544747082
1e-08,10,2,0.0004641589,256,0.9942196531791907,0.9885977658704932,0.9921004868965486,0.9962047023295946,0.9942196531791907,1700165330.8774154,1700165330.9463332,0.9980544747081712
1e-08,4,1,3.5938137e-05,1024,0.9930635838150288,0.9688644688644688,0.9803739366327271,0.99411622530475,0.9930635838150288,1700165333.6426058,1700165333.7076576,0.9953307392996109
0.00027825593,6,2,3.5938137e-05,101,0.9942196531791907,0.9818681318681319,0.9847858796111546,0.9895441347270615,0.9942196531791907,1700165392.2285626,1700165392.294304,0.9972762645914397
