max_depth,max_features,min_samples_leaf,min_samples_split,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
50.0,0.5555555820465088,20.0,32.0,0.7294117647058823,0.7326731601731602,0.7116645632077535,0.720756047257789,0.7294117647058823,1700241700.5236478,1700241700.5389988,0.7722222222222221
20.0,0.2222222238779068,20.0,2.0,0.7270588235294118,0.7300865800865801,0.707728919692084,0.7295577229716013,0.7270588235294118,1700241700.540048,1700241700.5546658,0.7674603174603174
3.0,0.4444444477558136,15.0,5.0,0.6988235294117646,0.7024891774891775,0.6574640097164992,0.6835282663474935,0.6988235294117646,1700241700.5561187,1700241700.5708134,0.6841269841269841
32.0,1.0,3.0,20.0,0.7505882352941177,0.751991341991342,0.7433539419250836,0.7485765991451979,0.7505882352941177,1700241700.5722268,1700241700.5870154,0.8468253968253968
1.0,0.3333333432674408,1.0,128.0,0.4305882352941176,0.44272727272727275,0.3185825650449079,0.3578522646943699,0.4305882352941176,1700241700.5884197,1700241700.6031625,0.45476190476190476
13.0,0.8888888955116272,3.0,3.0,0.771764705882353,0.7727813852813853,0.765003969425481,0.771026981697786,0.771764705882353,1700241702.5236423,1700241702.556981,0.8928571428571429
13.0,0.8888888955116272,1.0,8.0,0.7717647058823529,0.7730086580086581,0.7659309726026553,0.770409652069263,0.7717647058823529,1700241704.0277607,1700241704.0661166,0.9023809523809524
20.0,0.6666666865348816,1.0,12.0,0.76,0.7617748917748918,0.7526808326385823,0.7560277154199568,0.76,1700241706.7253711,1700241706.7625134,0.899206349206349
13.0,0.7777777910232544,1.0,2.0,0.7788235294117648,0.7799350649350649,0.7710759195195832,0.7827681925729648,0.7788235294117648,1700241708.3776968,1700241708.4152296,0.9126984126984127
8.0,0.1111111119389534,1.0,3.0,0.7482352941176471,0.7501948051948052,0.7343677520865315,0.7486128561060503,0.7482352941176471,1700241710.022321,1700241710.059019,0.8873015873015874
13.0,1.0,1.0,2.0,0.7788235294117647,0.7802597402597403,0.774145289447189,0.7775660757968942,0.7788235294117647,1700241762.4090948,1700241762.4441257,0.9031746031746032
5.0,0.8888888955116272,1.0,2.0,0.7411764705882353,0.7432683982683983,0.7272043099584112,0.7324095668823929,0.7411764705882353,1700241764.5308013,1700241764.5637133,0.8071428571428572
8.0,0.5555555820465088,1.0,2.0,0.7647058823529411,0.7667532467532467,0.7543248411339829,0.7610250931795555,0.7647058823529411,1700241767.0183053,1700241767.0515466,0.8960317460317461
13.0,0.7777777910232544,1.0,2.0,0.7788235294117648,0.7799350649350649,0.7710759195195832,0.7827681925729648,0.7788235294117648,1700241768.4356723,1700241768.46879,0.9126984126984127
20.0,0.7777777910232544,3.0,5.0,0.7788235294117648,0.7802813852813852,0.7701153031639637,0.7763723318454776,0.7788235294117648,1700241770.3165271,1700241770.3509283,0.9
32.0,0.7777777910232544,1.0,3.0,0.7764705882352941,0.777900432900433,0.7670198924979477,0.7775777809194369,0.7764705882352941,1700241822.777082,1700241822.814588,0.9111111111111111
32.0,0.5555555820465088,3.0,12.0,0.7552941176470589,0.7571212121212122,0.7442328051641679,0.7523781029065886,0.7552941176470589,1700241824.838729,1700241824.8750446,0.8841269841269842
50.0,0.8888888955116272,1.0,2.0,0.7905882352941176,0.791612554112554,0.7867367578970309,0.793411375189861,0.7905882352941176,1700241827.2733138,1700241827.3108094,0.9079365079365079
13.0,0.5555555820465088,1.0,2.0,0.7835294117647058,0.7849350649350648,0.7740210781742034,0.7872216750254677,0.7835294117647058,1700241881.6845212,1700241881.719646,0.9079365079365079
5.0,0.8888888955116272,3.0,3.0,0.7458823529411764,0.7479220779220779,0.7316686908145922,0.7391539087621083,0.7458823529411764,1700241884.4407344,1700241884.47619,0.8015873015873016
20.0,0.8888888955116272,7.0,80.0,0.7247058823529413,0.7273701298701298,0.7032419014009204,0.7191550553233583,0.7247058823529413,1700241941.2935386,1700241941.330387,0.7444444444444445
5.0,0.8888888955116272,1.0,2.0,0.7411764705882353,0.7432683982683983,0.7272043099584112,0.7324095668823929,0.7411764705882353,1700241942.8274977,1700241942.8654046,0.8071428571428572
50.0,0.7777777910232544,1.0,2.0,0.7764705882352942,0.7775432900432899,0.7695886366524376,0.7791507212761457,0.7764705882352942,1700241945.6248355,1700241945.6593943,0.9150793650793652
32.0,0.8888888955116272,1.0,2.0,0.7905882352941176,0.791612554112554,0.7867367578970309,0.793411375189861,0.7905882352941176,1700242002.1960022,1700242002.2325675,0.9079365079365079
32.0,1.0,1.0,2.0,0.7788235294117647,0.7801515151515152,0.7739891962273948,0.7774345768610474,0.7788235294117647,1700242003.8709557,1700242003.9077106,0.9039682539682538
5.0,0.7777777910232544,1.0,2.0,0.748235294117647,0.7503030303030302,0.7340932761865968,0.7433247585747585,0.748235294117647,1700242061.218864,1700242061.2551718,0.8087301587301587
3.0,1.0,1.0,2.0,0.7011764705882353,0.7040909090909091,0.6702558897487441,0.7142477818873124,0.7011764705882353,1700242064.6162803,1700242064.648813,0.696031746031746
20.0,0.3333333432674408,1.0,2.0,0.7647058823529412,0.7663203463203463,0.7525217086744673,0.7642110516386538,0.7647058823529412,1700242065.9463978,1700242065.9831104,0.911904761904762
50.0,1.0,1.0,2.0,0.7788235294117647,0.7801515151515152,0.7739891962273948,0.7774345768610474,0.7788235294117647,1700242122.828469,1700242122.8656642,0.9039682539682538
13.0,0.3333333432674408,1.0,2.0,0.7623529411764706,0.7639393939393939,0.7502008430209302,0.7651067787185912,0.7623529411764706,1700242125.9577093,1700242125.995051,0.9142857142857143
