max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.258943323491781,0.14545236945647202,0.07301276842154,0.6053358137165971,0.32727366913738304,1.0132719258156548,0.9855093540248692
3.0,0.025916788312907002,0.025733601650414002,0.055597475198167004,0.011471547768812,0.059174926217381005,0.9013496138292014,0.8411411507818847
10.0,0.035954977598076004,0.338127450990065,0.099695146946049,0.011165009283219,0.088018302545044,1.0114978595617456,0.9855093540248692
5.0,0.06735821318219401,0.141762540885659,0.148435914494946,0.075680665183566,0.018413537756286,1.0114978595617456,0.9855093540248692
9.0,0.360764343380227,0.153181766188089,0.023722057013521,0.059463312150988004,0.38253570233160905,1.0114978595617456,0.9855093540248692
10.0,0.13,0.032,0.0101,0.3071,0.12,0.9235300525553962,0.8888334562884478
9.0,0.1899,0.035,0.0101,0.0199,0.0199,0.7879163803202492,0.8087892442301475
11.0,0.2876,0.1257,0.011,0.0123,0.0281,0.9309689446516585,0.944783093450801
9.0,0.3201,0.025,0.0101,0.0199,0.0101,0.7980528473598973,0.7049170722031459
11.0,0.5779,0.0001,0.0101,0.0101,0.0101,0.7708908383655637,0.6758238956399264
10.0,0.9322,0.0001,0.0101,0.0314,0.0101,0.8170674123561625,0.6822396636556222
13.0,0.6953,0.0002,0.0145,0.0695,0.0178,0.7795026951460444,0.6496259966185878
13.0,0.4876,0.0101,0.0101,0.0101,0.0101,0.7636805956275666,0.6810155750656827
14.0,0.1267,0.1267,0.0199,0.0566,0.0475,1.0168014757248875,0.9855093540248692
9.0,0.2112,0.1,0.0101,0.011,0.0101,0.918731259406685,0.9252421904625544
12.0,0.4501,0.001,0.0199,0.0523,0.0299,0.7854487780010561,0.6999269329884092
13.0,0.4222,0.0001,0.0101,0.0101,0.0101,0.8118214973481892,0.6663968644375197
8.0,0.501,0.01,0.0101,0.0101,0.0101,0.746201194950903,0.6619802684709134
8.0,0.1899,0.05,0.0199,0.0199,0.0199,0.8363168105811727,0.8534374989333736
12.0,0.2734,0.005,0.0399,0.0202,0.0299,0.8129739175335027,0.7270448872013117
8.0,0.3831,0.0144,0.0111,0.0199,0.0101,0.7818098816318819,0.7169090011608721
13.0,0.7876,0.0001,0.0101,0.0101,0.0101,0.7341477153122377,0.6375784847343892
10.0,0.7979,0.0001,0.0101,0.0101,0.0101,0.7776010917459318,0.6559905139368328
15.0,0.6544,0.0005,0.0134,0.0193,0.0234,0.7202025858786613,0.6986387264448601
15.0,0.4222,0.0001,0.0101,0.0101,0.0101,0.8074542180113322,0.6611162837141005
12.0,0.1843,0.1,0.0101,0.0101,0.0101,0.9462070440511632,0.9483522262783771
12.0,0.1568,0.001,0.0101,0.0337,0.0199,0.7464041510212374,0.7150286065808027
15.0,0.6344,0.0001,0.0101,0.0101,0.0101,0.7483669027246609,0.7168669865665899
12.0,0.1732,0.0111,0.0101,0.1251,0.0101,0.7311458458571496,0.7614116108008782
14.0,0.1478,0.1,0.0101,0.0324,0.0101,0.9462070440511632,0.9483522262783771
