n_estimators,learning_rate,score,generalization_score
27.0,4.546784063337942,1.6588460926099646,2.315434990326764
95.0,0.02653050299604,0.800885567046047,0.8616458367658876
39.0,0.0005917433219460001,0.8262198775094571,0.9438666034685796
73.0,0.000397880553092,0.8422132317503296,0.8906871874627398
54.0,0.145776880681752,0.7042997225794391,0.8146085452699904
100.0,0.9407495083000479,0.6157788392315514,0.7009137351318653
100.0,0.7029007391365221,0.6230086480068501,0.7212201135181201
100.0,0.00015930595117659487,0.8315467618875501,0.911714124061518
100.0,0.18975446333350202,0.6691010705056124,0.7857152114514022
100.0,0.5117690291001571,0.6101732399933073,0.7197604876074462
10.0,2.3720454164160247,0.7976757136288306,0.7924092257068139
100.0,0.9998802727430445,0.602962593514541,0.6822101522263658
42.0,0.46864177581055333,0.6739872055340683,0.7429378418999909
58.0,0.10000069077791375,0.7200367237660446,0.8542944638248806
92.0,0.20757163204297638,0.6492957495829177,0.7691435525025824
100.0,0.011811552917545973,0.8185704511423199,0.8851621388126807
45.0,0.5312659721221523,0.6523501544377303,0.7551477148531697
85.0,0.3162292223028712,0.6340303414220383,0.7861865242596547
26.0,0.6003368470594037,0.6494161344277938,0.7365931786189779
100.0,0.6083716950863278,0.6187508360829346,0.7181129716291698
58.0,0.8618029968920696,0.6362682233431232,0.7421566907554663
25.0,0.1000002302587744,0.7591910881549323,0.8876460150972565
100.0,0.458671758054843,0.5930612051899775,0.7269153426629607
93.0,0.3981080872301889,0.6344838494225657,0.7398001227249086
91.0,0.3627571656981521,0.623660700137265,0.7047452794339825
85.0,0.1,0.6864831254255366,0.8251341619335415
60.0,0.2480892807402378,0.6508655288208258,0.766810685809327
65.0,0.8754593794447941,0.6175152631335223,0.738672743676793
85.0,0.4802341057723887,0.6259948694461565,0.7508737653581494
10.0,0.1,0.7983737856426327,0.8769064928790717
