n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.8252369922193628,0.9178035316136153
87.0,0.110962953351353,0.6915049162817425,0.801838605972346
64.0,0.000509707317029,0.8402165272656912,0.9130383455707143
30.0,0.31052829556572503,0.7204779375830348,0.8223797921240492
91.0,0.146155620802551,0.6902014359919164,0.778967568984273
100.0,0.012208660022504605,0.8148125620073994,0.8802660182950468
100.0,0.18690933830333697,0.6709243261570486,0.7466256874440608
100.0,0.1,0.683361993938477,0.8072366099064986
66.0,0.020738340460740048,0.7820680561690214,0.8998362966170624
63.0,0.4226462305579616,0.6208093207873593,0.7638692004919124
100.0,0.6155962987673418,0.6341024073921953,0.7341478524868527
60.0,0.7041140331652915,0.6384273557264774,0.7220246682530412
60.0,0.1843389035615446,0.7103216022512961,0.7943405858202846
51.0,0.45115107859520404,0.6643179093603402,0.7569685413806785
73.0,0.8824274308948111,0.6103007136479711,0.7171941033948415
25.0,0.4522879319959691,0.6963869236257336,0.7566916702486691
63.0,0.3638086326278254,0.6898921555056616,0.767315160550533
100.0,0.9900998620462487,0.5964281242542425,0.7210738217899586
51.0,0.0018533139725660733,0.807826842947934,0.9206513876619021
74.0,0.8955895139905475,0.6386249006572497,0.7337326064991262
81.0,0.9086591412207304,0.623074343881602,0.6976920136404371
86.0,0.515951643282606,0.6267967405315662,0.7190811068273315
86.0,0.9989942763936935,0.6364758337673362,0.6974539262918327
57.0,0.4904152877346655,0.6591092738549293,0.7551815652824917
100.0,0.3073003111558839,0.6258836965666709,0.7770690879358617
63.0,0.3218777819832257,0.6422309764638946,0.7650386034629245
95.0,0.9991184986601623,0.6074016745147424,0.7159366375052436
100.0,0.9844892992388226,0.6274908582207669,0.7242176930211549
100.0,0.4591673509281303,0.614614937370419,0.7387494238217827
100.0,0.3993861497819869,0.6346250683997834,0.7426047631355982
