n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.7316046239211754,0.7886839580588663
21.0,0.07023549332126301,0.7670120062497843,0.8453513767100334
49.0,0.000124090931101,0.8338269151686497,0.9119907780910359
14.0,0.001735567408628,0.8663933073092991,0.9517672857887984
18.0,0.29793276259370205,0.742741025688297,0.8297890339173947
34.0,0.7120639514867316,0.6806236129840232,0.7852838140263856
76.0,0.03599929535225507,0.7668319553247693,0.8897033403598391
81.0,0.10418279393524184,0.6923917457434104,0.8320449281890745
73.0,0.5393131378783959,0.6401709735476988,0.746877210322061
100.0,0.5086347173062029,0.6247945255984846,0.7246391485375
100.0,0.7375780774720331,0.6255135055691039,0.6964756687308622
100.0,0.26966774280795985,0.6532171324268216,0.7579463999910869
100.0,0.9607579791679404,0.6150897378567646,0.702124729203814
75.0,0.1000002302587744,0.7015075156970999,0.8378158977343071
31.0,0.8791783805067789,0.6904440121584262,0.7702799041731799
100.0,0.9707871073493191,0.6045578162997118,0.6857635431342046
49.0,0.3223034839069231,0.6431754449235836,0.8074900991378573
100.0,0.9421260233139259,0.6042196206901433,0.7103021311084069
100.0,0.9999953948404178,0.6259067754470691,0.6650846808767074
46.0,0.19342027659316802,0.6689363806022188,0.7458472316807935
35.0,0.26830885133402926,0.7128137723548928,0.8358352439330019
31.0,0.1,0.7518253089057566,0.8761464160476177
29.0,0.35854362084221536,0.7403237769987321,0.8114255414972428
100.0,0.9992795505143401,0.5931581862177507,0.6832151409137087
31.0,0.38453688153539073,0.748954212345436,0.8188199026927967
63.0,0.20269965055981973,0.6952923820814417,0.7818178946510276
100.0,0.9916924343477149,0.6232687879561846,0.7138866418497568
63.0,0.3448521992576992,0.6487645295603872,0.8069720581286629
33.0,0.012727350372185671,0.8252510217089428,0.8919775442408786
100.0,0.9867883191495826,0.6017415182275763,0.6840835099109936
