hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
185.0,0.000108685594791,215.0,0.002729872765365,0.371717949499384,0.0026566298800650002,0.36666666666666664,0.2
84.0,0.155067725021613,227.0,0.0034029253146690003,0.101140030174416,0.052097967219698005,0.31666666666666665,0.13333333333333333
104.0,0.042149422583877,104.0,0.017692572850768,0.384147239692245,0.0062994922760190005,0.6416666666666667,0.5666666666666667
147.0,0.7351443178574231,15.0,1.4425186853193611e-05,0.7975590482703061,0.021819944836148002,0.37499999999999994,0.43333333333333335
116.0,2.47889002222658e-05,52.0,0.029075757573501,0.638161187869686,0.595741010417508,0.6083333333333333,0.5666666666666667
144.0,0.006148549871609875,50.0,0.004471631429580231,0.514,0.81125,0.7666666666666667,0.9666666666666667
160.0,0.009450001990786414,72.0,0.0023549061289308403,0.304,0.89844,0.45,0.2
164.0,0.0005385423982221658,20.0,0.02194297963262156,0.196,0.99894,0.9166666666666667,0.7666666666666667
114.0,7.515221754429558e-05,12.0,0.021725886181192675,0.836,0.99834,0.8083333333333333,0.5666666666666667
137.0,0.0001990514749466105,15.0,0.00842289137711252,0.546,0.9962,0.9166666666666666,0.8
162.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.95,0.9666666666666667
197.0,0.06808406850166789,11.0,0.09622982588565482,0.899,0.99857,0.8666666666666666,0.9666666666666667
149.0,0.06867921143347573,12.0,0.07368283036784966,0.298,0.98844,0.9333333333333333,1.0
193.0,0.00024285161726878644,14.0,0.05323324000305161,0.168,0.98017,0.85,1.0
162.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.95,0.9666666666666667
167.0,0.06867921143347573,10.0,0.07368283036784966,0.298,0.98844,0.9416666666666667,1.0
174.0,0.06867921143347573,10.0,0.07368283036784966,0.298,0.98844,0.9333333333333332,1.0
161.0,0.07676136695786274,11.0,0.08027030256912665,0.286,0.99416,0.925,1.0
163.0,0.06769685607730118,13.0,0.08051813370327633,0.299,0.98888,0.9333333333333333,0.9666666666666667
160.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.9333333333333333,1.0
163.0,0.06867921143347573,11.0,0.07368283036784966,0.298,0.98888,0.95,0.9666666666666667
164.0,0.06867921143347573,11.0,0.07368283036784966,0.298,0.98888,0.925,0.9
165.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.9083333333333334,1.0
170.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.9333333333333332,0.9666666666666667
163.0,0.06867921143347573,12.0,0.07368283036784966,0.298,0.98844,0.975,0.9666666666666667
163.0,0.06867921143347573,12.0,0.07368283036784966,0.298,0.98844,0.975,0.9666666666666667
163.0,0.06867921143347573,12.0,0.07368283036784966,0.298,0.98844,0.975,0.9666666666666667
163.0,0.06867921143347573,13.0,0.07368283036784966,0.298,0.98844,0.9333333333333333,0.9666666666666667
200.0,0.1,10.0,0.1,0.9,0.999,0.8916666666666666,1.0
163.0,0.06867921143347573,12.0,0.07368283036784966,0.298,0.98844,0.975,0.9666666666666667
