hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
61.0,1.095706562156234,39.0,0.001893412804339,0.261254081864405,0.0011382453367170002,0.6333333333333333,0.5333333333333333
56.0,0.00030713533483000004,32.0,0.006015816920825001,0.137631667310846,0.022872834873117,0.3416666666666666,0.13333333333333333
82.0,0.00132871069682,128.0,0.04499930257575,0.538002241604574,0.8327636100005461,0.6833333333333333,0.8
110.0,0.02073154660543,84.0,0.002220648782651,0.182953386555359,0.02310073334057,0.35833333333333334,0.13333333333333333
164.0,0.8043116425855961,72.0,0.037347404133724005,0.48478462306302506,0.001153013936524,0.6833333333333333,0.5333333333333333
185.0,0.03931961891440042,119.0,0.051978770196766506,0.587,0.76342,0.6166666666666667,0.7333333333333333
196.0,0.033375178722098664,68.0,0.0002694414456676966,0.577,0.68479,0.3166666666666667,0.13333333333333333
153.0,0.14981510396539502,60.0,0.0055723129614324235,0.8,0.997,0.575,0.5333333333333333
57.0,0.2570801827710766,108.0,0.008095295382711849,0.531,0.99629,0.30833333333333335,0.2
163.0,0.03346740967908247,53.0,0.09155365776913313,0.597,0.92446,0.625,0.5666666666666667
152.0,0.007314797368814448,101.0,0.02349673397919981,0.532,0.99235,0.475,1.0
156.0,0.04692299235639427,30.0,0.0030000003127855063,0.32,0.87567,0.5583333333333333,0.5
73.0,0.018151616191718234,29.0,0.00923480650098755,0.764,0.66225,0.6916666666666667,0.5666666666666667
128.0,0.03386994566973405,17.0,0.007105021558026889,0.479,0.98782,0.75,1.0
171.0,0.007244616488922621,22.0,0.0004389773374227648,0.572,0.98375,0.375,0.2
85.0,0.00520055148248122,14.0,0.005771369765713907,0.555,0.56728,0.8083333333333333,0.5333333333333333
79.0,0.0009659779209541383,17.0,0.06781194482762765,0.466,0.8562,0.8833333333333334,0.5666666666666667
113.0,0.0006569536047770656,16.0,0.09736422246615138,0.291,0.98858,0.925,0.8
60.0,0.0003296582129322381,18.0,0.005806736246996296,0.281,0.99862,0.9166666666666667,1.0
176.0,0.0021295752952405806,13.0,0.09946903393516701,0.426,0.96439,0.9333333333333333,0.9666666666666667
170.0,0.0018644090398342952,14.0,0.0905236381598845,0.441,0.98759,0.8666666666666668,0.9666666666666667
177.0,0.0001249803970376415,12.0,0.022758451025946813,0.613,0.99827,0.8666666666666666,0.9666666666666667
197.0,0.0016110417675575842,18.0,0.09993874697800306,0.899,0.99875,0.6916666666666667,0.9666666666666667
191.0,0.0011361762322509214,13.0,0.09736422246615138,0.463,0.97758,0.95,1.0
199.0,0.00010404363096323354,13.0,0.09736422246615138,0.577,0.99826,0.9416666666666668,1.0
197.0,0.0006569536047770656,13.0,0.09736422246615138,0.463,0.97758,0.9416666666666667,0.9666666666666667
199.0,0.0011361762322509214,14.0,0.09736422246615138,0.463,0.97758,0.9,0.9666666666666667
200.0,0.0011361762322509214,10.0,0.09736422246615138,0.463,0.97758,0.9333333333333332,1.0
192.0,0.0011361762322509214,12.0,0.09736422246615138,0.463,0.97758,0.8916666666666666,0.9666666666666667
191.0,0.0011361762322509214,13.0,0.09736422246615138,0.463,0.97758,0.95,1.0
