alpha,batch_size,depth,learning_rate_init,width,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.00027825593,64,2,0.0059948424,101,0.8625592417061612,0.6777583798882681,0.6988130023342387,0.7341169697753746,0.8625592417061612,1700178769.9882433,1700178770.0596995,0.9192982456140351
0.0021544348,25,3,1.0,64,0.8483412322274881,0.5,0.45897435897435895,0.42417061611374407,0.8483412322274881,1700178770.0610752,1700178770.1039681,0.8449760765550239
0.016681006,40,2,0.27825594,25,0.8483412322274881,0.5,0.45897435897435895,0.42417061611374407,0.8483412322274881,1700178770.106047,1700178770.1488917,0.8452950558213717
7.742637e-08,4,3,0.07742637,645,0.8483412322274881,0.5,0.45897435897435895,0.42417061611374407,0.8483412322274881,1700178770.1509852,1700178770.1938152,0.8456140350877194
1.0,101,2,0.07742637,25,0.8454976303317536,0.5214210893854748,0.4923275203223789,0.47222238961339724,0.8454976303317536,1700178770.1958947,1700178770.2383022,0.8456140350877194
0.00027825593,64,2,0.0059948424,256,0.8549763033175355,0.6809881284916202,0.6945894046450112,0.7146889006862156,0.8549763033175355,1700178771.9123607,1700178771.978741,0.916427432216906
0.00027825593,10,2,0.0016681006,161,0.861611374407583,0.6874650837988827,0.7018100809392366,0.7395684411169343,0.861611374407583,1700178774.5074966,1700178774.5737116,0.917384370015949
1.0,101,3,0.0004641589,101,0.8578199052132702,0.5979748603351955,0.6196989036942504,0.7217421490977562,0.8578199052132702,1700178776.1991343,1700178776.2654684,0.8590111642743222
0.00027825593,25,2,0.00012915497,256,0.8654028436018958,0.6460719273743017,0.6723200568170757,0.7447213350948816,0.8654028436018958,1700178778.829296,1700178778.8976758,0.9186602870813397
0.00027825593,101,2,0.00012915497,645,0.8606635071090047,0.650977653631285,0.676112195075617,0.7301297390064465,0.8606635071090047,1700178831.0474105,1700178831.116002,0.9196172248803828
0.0021544348,40,2,0.021544347,645,0.8625592417061612,0.6084671787709497,0.6159158360867503,0.7834723688947243,0.8625592417061612,1700178832.6919758,1700178832.7574058,0.8762360446570974
0.00027825593,25,3,0.0004641589,256,0.8606635071090047,0.6715083798882682,0.69308974580638,0.7336281251771987,0.8606635071090047,1700178834.1032114,1700178834.1696413,0.923444976076555
0.00027825593,16,3,0.021544347,645,0.8511848341232228,0.5093749999999999,0.47750881689373664,0.6253863979206957,0.8511848341232228,1700178835.780557,1700178835.8491209,0.8459330143540671
0.00027825593,16,2,0.0004641589,645,0.8663507109004739,0.6748603351955307,0.6986584143801648,0.744940337454649,0.8663507109004739,1700178891.8621948,1700178891.9231505,0.9266347687400319
0.00027825593,16,3,0.0059948424,645,0.8682464454976304,0.673411312849162,0.6987677463828855,0.7492212043061115,0.8682464454976304,1700178893.6112218,1700178893.678373,0.9113237639553431
0.00027825593,16,2,0.0004641589,645,0.8663507109004739,0.6748603351955307,0.6986584143801648,0.744940337454649,0.8663507109004739,1700178950.9631608,1700178951.029738,0.9266347687400319
0.00027825593,4,2,0.0004641589,1024,0.8578199052132702,0.6595670391061453,0.6799263258099651,0.7300378862141335,0.8578199052132702,1700178952.867867,1700178952.933097,0.9189792663476875
0.0021544348,16,3,0.0004641589,645,0.8606635071090047,0.674074720670391,0.6952245578749483,0.7383775980354927,0.8606635071090047,1700178954.35617,1700178954.4223478,0.921531100478469
0.0021544348,4,1,0.00012915497,645,0.8710900473933649,0.6442912011173184,0.6774260327566483,0.7715072030588535,0.8710900473933649,1700179012.090444,1700179012.1582005,0.8870813397129187
1e-08,25,2,0.0004641589,256,0.861611374407583,0.6720670391061453,0.6928926021126204,0.7305896900304385,0.861611374407583,1700179013.6210632,1700179013.6862502,0.9237639553429027
0.00027825593,10,2,0.021544347,645,0.852132701421801,0.5125,0.4831253868654478,0.625798157214034,0.852132701421801,1700179070.953192,1700179071.018087,0.8491228070175438
0.00027825593,4,3,0.0004641589,1024,0.8644549763033176,0.6711766759776536,0.693007930895482,0.7396377928826368,0.8644549763033176,1700179072.652881,1700179072.7220395,0.9256778309409889
0.00027825593,16,3,0.0004641589,645,0.8597156398104265,0.6555516759776536,0.6795711940508431,0.7269812932389932,0.8597156398104265,1700179130.9256876,1700179130.992965,0.9279106858054227
4.641589e-06,256,1,1e-05,1024,0.8492890995260663,0.5493191340782123,0.5517762840798461,0.6846481770769627,0.8492890995260663,1700179191.5053093,1700179191.5732446,0.8532695374800638
0.00027825593,101,2,0.0004641589,1024,0.8578199052132702,0.6646997206703911,0.6848020445286881,0.7230850708312022,0.8578199052132702,1700179194.1305983,1700179194.1976604,0.9253588516746412
5.994842e-07,4,3,0.0004641589,645,0.8625592417061612,0.652094972067039,0.678847456196817,0.7382108130505185,0.8625592417061612,1700179251.585829,1700179251.652474,0.9212121212121211
0.0021544348,25,3,0.00012915497,1024,0.8597156398104265,0.6760824022346369,0.6944713940463844,0.7306615370526187,0.8597156398104265,1700179253.297363,1700179253.3622243,0.9237639553429027
0.00027825593,6,1,0.00012915497,161,0.875829383886256,0.6470844972067038,0.6833585837390064,0.7992306423842341,0.875829383886256,1700179311.635423,1700179311.703625,0.8775119617224881
0.00027825593,6,3,0.0004641589,1024,0.8559241706161137,0.6764141061452514,0.6891149421208778,0.7129268280629184,0.8559241706161137,1700179313.1608646,1700179313.2255542,0.918341307814992
3.5938137e-05,6,3,0.00012915497,256,0.8540284360189574,0.6650314245810056,0.6815811610648306,0.7110451317897977,0.8540284360189574,1700179372.7246165,1700179372.7932763,0.9263157894736842
