max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
9.0,0.267458909988376,0.30138168803582105,0.083360328995513,0.070058434405707,0.123505898079574,0.9076923076923077,0.9035087719298246
7.0,0.6020791473690711,0.48183138025051403,0.044472480364563007,0.38018445062536704,0.078331441745601,0.6373626373626373,0.5877192982456141
9.0,0.7033204209752381,0.035518029098943006,0.014036718835817,0.010973585341781,0.25544111374655504,0.8835164835164836,0.9035087719298246
12.0,0.544787159447375,0.48930917111638206,0.22425114674628402,0.08335745696734101,0.20856784511275603,0.6373626373626373,0.5877192982456141
3.0,0.18925567537030202,0.07167664370452301,0.39507149928225904,0.110006634215878,0.050218066274631004,0.9032967032967033,0.8947368421052632
14.0,0.3488,0.2197,0.011,0.1968,0.2368,0.9076923076923077,0.9035087719298246
11.0,0.9899,0.0001,0.0101,0.0451,0.4801,0.8461538461538461,0.868421052631579
14.0,0.5489,0.0279,0.011,0.0399,0.011,0.9076923076923077,0.9210526315789473
9.0,0.5447,0.03,0.0101,0.0565,0.0101,0.9054945054945055,0.9210526315789473
9.0,0.401,0.146,0.0101,0.031,0.0101,0.8945054945054945,0.9035087719298246
9.0,0.231,0.025,0.025,0.023,0.022,0.8989010989010989,0.9122807017543859
11.0,0.5234,0.0005,0.0101,0.0199,0.0147,0.9318681318681319,0.956140350877193
7.0,0.3856,0.2897,0.0101,0.0101,0.0101,0.8945054945054945,0.9035087719298246
7.0,0.1154,0.0722,0.0101,0.011,0.0101,0.9076923076923077,0.9035087719298246
11.0,0.5234,0.0001,0.0101,0.0199,0.0147,0.9186813186813187,0.9385964912280702
11.0,0.931,0.0001,0.0101,0.0199,0.0101,0.9142857142857144,0.9385964912280702
12.0,0.9565,0.0001,0.0101,0.0565,0.0101,0.9142857142857143,0.9649122807017544
14.0,0.5233,0.0002,0.0101,0.0199,0.0147,0.9230769230769231,0.9385964912280702
11.0,0.9899,0.0001,0.0101,0.011,0.0101,0.9230769230769231,0.9473684210526315
11.0,0.5234,0.0001,0.0101,0.0199,0.0101,0.9120879120879122,0.9736842105263158
10.0,0.2045,0.0001,0.0102,0.0146,0.0411,0.9142857142857143,0.9298245614035088
12.0,0.9599,0.0001,0.0101,0.0166,0.0101,0.9120879120879122,0.9473684210526315
9.0,0.1213,0.0001,0.0102,0.0102,0.0101,0.9274725274725275,0.9210526315789473
9.0,0.1201,0.0001,0.0101,0.0129,0.0101,0.9274725274725275,0.9210526315789473
13.0,0.131,0.0001,0.011,0.0101,0.011,0.9252747252747253,0.9210526315789473
14.0,0.5234,0.0001,0.0101,0.0199,0.0101,0.9120879120879122,0.9736842105263158
15.0,0.0101,0.0001,0.0101,0.0101,0.0101,0.9186813186813187,0.9035087719298246
9.0,0.4179,0.0001,0.0101,0.0101,0.0101,0.9208791208791209,0.9473684210526315
8.0,0.1234,0.0001,0.0101,0.0134,0.011,0.9318681318681319,0.9210526315789473
7.0,0.8968,0.001,0.0101,0.0101,0.0101,0.9120879120879121,0.9736842105263158
