max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.011265210225126,0.274831238939354,0.054422714725212006,0.069008212877464,0.036168510137228,0.9076923076923077,0.9035087719298246
4.0,0.172123011285296,0.14982733683726102,0.028248176259675004,0.17360272472826802,0.07840682962187401,0.9076923076923077,0.9035087719298246
3.0,0.10590453897230101,0.092219932823457,0.21250560448987502,0.5060846317508411,0.068447432971658,0.9076923076923077,0.9035087719298246
13.0,0.014419271426492,0.25262304506085204,0.012892792521465002,0.07151151593956201,0.01455982567691,0.9076923076923077,0.9035087719298246
3.0,0.15519793585483901,0.11300600030211701,0.015162093706799001,0.027520151502054002,0.039018899440327,0.9076923076923077,0.9035087719298246
4.0,0.1532,0.0937,0.1245,0.2834,0.0291,0.9076923076923077,0.9035087719298246
4.0,0.29,0.0965,0.0365,0.8765,0.1379,0.9076923076923077,0.9035087719298246
6.0,0.1965,0.0357,0.025,0.4265,0.045,0.9076923076923077,0.9035087719298246
5.0,0.3057,0.0367,0.0185,0.2548,0.021,0.9076923076923077,0.9035087719298246
6.0,0.4982,0.031,0.0225,0.3121,0.0311,0.8967032967032967,0.9035087719298246
8.0,0.1981,0.0021,0.011,0.0587,0.0408,0.9164835164835164,0.9122807017543859
9.0,0.5089,0.0115,0.0103,0.0212,0.0375,0.9186813186813187,0.9385964912280702
12.0,0.5444,0.0101,0.0138,0.0185,0.0199,0.9274725274725275,0.9385964912280702
12.0,0.72,0.0045,0.0125,0.0525,0.0125,0.9186813186813187,0.9473684210526315
10.0,0.6624,0.0001,0.011,0.0126,0.011,0.9340659340659341,0.9385964912280702
10.0,0.5736,0.0005,0.0102,0.0197,0.0236,0.9032967032967034,0.9473684210526315
13.0,0.3101,0.0001,0.0101,0.0123,0.0101,0.9296703296703296,0.956140350877193
11.0,0.9041,0.0001,0.0101,0.0101,0.0101,0.9142857142857144,0.9385964912280702
13.0,0.6185,0.0001,0.0101,0.0101,0.0101,0.9252747252747253,0.956140350877193
9.0,0.6687,0.0022,0.0101,0.0102,0.0101,0.9142857142857144,0.9824561403508771
11.0,0.8324,0.0001,0.0101,0.0101,0.0101,0.9120879120879121,0.9473684210526315
10.0,0.655,0.0001,0.0101,0.0101,0.0101,0.9340659340659341,0.9649122807017544
12.0,0.6245,0.0001,0.0101,0.0101,0.0101,0.9252747252747253,0.956140350877193
12.0,0.6601,0.0001,0.0101,0.0101,0.0101,0.9340659340659341,0.9649122807017544
13.0,0.69,0.0001,0.0101,0.0101,0.0101,0.90989010989011,0.9736842105263158
12.0,0.66,0.0001,0.011,0.0125,0.0101,0.9340659340659341,0.9385964912280702
10.0,0.5224,0.001,0.0111,0.0101,0.0144,0.9296703296703297,0.9385964912280702
13.0,0.7499,0.0001,0.011,0.0119,0.0101,0.9340659340659341,0.9736842105263158
13.0,0.8415,0.0001,0.0102,0.011,0.0102,0.9164835164835166,0.9473684210526315
12.0,0.73,0.0001,0.0101,0.0101,0.0101,0.9186813186813186,0.9473684210526315
