colsample_bytree,eta,max_depth,reg_lambda,acc,bal_acc,f1,precision,generalization_score,time_init,time_final,score
0.6000000238418579,0.09921256452798843,13.0,2.1601195335388184,0.8840579710144928,0.8852292020373516,0.8832860844645245,0.8835855021838244,0.8840579710144928,1700148428.136006,1700148428.1516557,0.9434146341463414
0.5,0.09921256452798843,8.0,219.45445251464844,0.8782608695652174,0.8817487266553481,0.877850963344114,0.8782700715421303,0.8782608695652174,1700148428.1526685,1700148428.1673062,0.9317073170731707
1.0,0.009843133389949799,20.0,2.1601195335388184,0.8724637681159421,0.8723259762308998,0.8714094701157985,0.8712293743037527,0.8724637681159421,1700148428.1687655,1700148428.1833827,0.9404878048780487
0.6000000238418579,0.4629373550415039,2.0,0.004556754138320684,0.8521739130434782,0.8521222410865874,0.8509771157045991,0.8513477603435657,0.8521739130434782,1700148428.184795,1700148428.1992753,0.9434146341463414
0.10000000149011612,0.21431098878383636,20.0,219.45445251464844,0.8695652173913042,0.8720713073005094,0.868993864362015,0.8686758339699516,0.8695652173913042,1700148428.2006705,1700148428.2151487,0.8926829268292684
0.5,0.02126234397292137,1.0,0.02126234397292137,0.8318840579710145,0.8325127334465195,0.830688758437046,0.8310132255619072,0.8318840579710145,1700148430.8165488,1700148430.8516748,0.9014634146341465
0.4000000059604645,0.009843133389949799,3.0,0.4629373550415039,0.8579710144927536,0.8585738539898132,0.8569090152524262,0.8573782655032656,0.8579710144927536,1700148433.6803274,1700148433.6977649,0.9463414634146341
0.5,0.009843133389949799,3.0,0.09921256452798843,0.8579710144927536,0.8591680814940578,0.8571219454221898,0.8572846953683115,0.8579710144927536,1700148436.495929,1700148436.5310652,0.944390243902439
0.30000001192092896,0.0009765625,3.0,0.02126234397292137,0.8492753623188405,0.850679117147708,0.848341265623243,0.8488704179145354,0.8492753623188405,1700148440.1823645,1700148440.201374,0.9434146341463414
0.30000001192092896,0.0009765625,2.0,0.004556754138320684,0.8434782608695652,0.8436332767402377,0.8422757121113286,0.8426462560793189,0.8434782608695652,1700148491.2988362,1700148491.319085,0.944390243902439
0.10000000149011612,0.009843133389949799,20.0,2.1601195335388184,0.8434782608695652,0.8448217317487268,0.8425956418011211,0.8423691233250057,0.8434782608695652,1700148494.5631444,1700148494.5834928,0.9453658536585365
0.6000000238418579,0.004556754138320684,2.0,0.02126234397292137,0.8434782608695652,0.8430390492359932,0.8421685642722601,0.8422970976336601,0.8434782608695652,1700148498.3375456,1700148498.3675447,0.9414634146341463
0.20000000298023224,0.4629373550415039,2.0,0.02126234397292137,0.846376811594203,0.8480475382003395,0.8454565434565434,0.8466744754751854,0.846376811594203,1700148549.3433237,1700148549.3787928,0.9453658536585365
0.10000000149011612,0.0021094917319715023,2.0,0.09921256452798843,0.8347826086956521,0.8357385398981325,0.8337286216689709,0.8339357773916598,0.8347826086956521,1700148552.3669474,1700148552.4023116,0.9434146341463414
0.10000000149011612,0.0009765625,1.0,0.004556754138320684,0.834782608695652,0.833955857385399,0.8332263589366119,0.8337095644771614,0.834782608695652,1700148554.451568,1700148554.4868956,0.8956097560975611
0.20000000298023224,0.21431098878383636,32.0,47.0315055847168,0.8608695652173913,0.8623938879456706,0.8600613259697846,0.859794097306706,0.8608695652173913,1700148610.3498378,1700148610.3759236,0.9365853658536585
0.4000000059604645,0.009843133389949799,5.0,0.4629373550415039,0.8753623188405797,0.8767402376910015,0.8745622561804068,0.8751336971570237,0.8753623188405797,1700148613.3485482,1700148613.379598,0.9453658536585365
0.10000000149011612,0.045929204672575,5.0,0.4629373550415039,0.8405797101449275,0.8421901528013582,0.8397674633102715,0.8395413882178588,0.8405797101449275,1700148668.775751,1700148668.792263,0.9453658536585365
0.30000001192092896,0.004556754138320684,1.0,0.02126234397292137,0.8376811594202898,0.8377758913412563,0.8363693655507706,0.8371293587649398,0.8376811594202898,1700148672.1683512,1700148672.2035806,0.9034146341463416
0.8999999761581421,0.0009765625,50.0,1024.0,0.8666666666666667,0.8706281833616298,0.8663159996837764,0.8671445547916137,0.8666666666666667,1700148675.1130984,1700148675.1439276,0.8995121951219514
0.6000000238418579,0.02126234397292137,1.0,0.004556754138320684,0.8318840579710145,0.8325127334465195,0.830688758437046,0.8310132255619072,0.8318840579710145,1700148731.6263473,1700148731.6597536,0.9043902439024392
0.10000000149011612,0.21431098878383636,13.0,0.09921256452798843,0.846376811594203,0.847453310696095,0.8453957385635467,0.8459823825036806,0.846376811594203,1700148793.8973138,1700148793.9339113,0.9434146341463414
0.5,0.02126234397292137,13.0,0.09921256452798843,0.8956521739130435,0.8963497453310696,0.8948994496226699,0.895261111437582,0.8956521739130435,1700148797.017902,1700148797.0543513,0.9463414634146341
0.10000000149011612,0.02126234397292137,2.0,0.02126234397292137,0.8347826086956521,0.8357385398981325,0.8337507288657356,0.8339553003523592,0.8347826086956521,1700148853.6640117,1700148853.6806295,0.9463414634146341
0.8999999761581421,0.02126234397292137,3.0,2.1601195335388184,0.8608695652173912,0.8606112054329372,0.8597354356124968,0.8595736695770402,0.8608695652173912,1700148911.3794506,1700148911.4136019,0.9453658536585365
0.5,0.0021094917319715023,1.0,0.0009765625,0.8318840579710145,0.8325127334465195,0.830688758437046,0.8310132255619072,0.8318840579710145,1700148913.7117937,1700148913.743896,0.9034146341463416
0.8999999761581421,0.009843133389949799,13.0,0.09921256452798843,0.8782608695652174,0.8787775891341255,0.8773807774787381,0.8775894813348623,0.8782608695652174,1700148972.059159,1700148972.095146,0.9473170731707317
