C,gamma,tol,score,generalization_score
20.3228544324115,0.00010615152355600001,0.00157997389536,0.9888646922183508,0.9888888888888889
20.228662931987557,0.000263249649781,0.00020957490791900001,0.9902584204413472,0.9916666666666667
4.110985094345334,0.000416170187692,0.00015798603319000003,0.9930410375532327,0.9916666666666667
6.316577446325136,0.00041795914565300005,0.0013078814409400001,0.9930410375532327,0.9916666666666667
2.533610417321417,0.00032627073497700003,5.467130776888184e-05,0.9895591366627953,0.9916666666666667
7.457615702069882,0.0004156530771449417,0.0012602731971456521,0.9930410375532327,0.9916666666666667
4.324142525098646,0.0004115579544506013,0.00016355084790429836,0.9930410375532327,0.9916666666666667
5.96485649919378,0.0004118783838825943,0.0001537718714884608,0.9930410375532327,0.9916666666666667
8.156427871327873,0.00040387409698929493,0.0003551829418363195,0.9923441734417345,0.9916666666666667
5.182030920072272,0.00041113930745699675,0.00010324729920913301,0.9930410375532327,0.9916666666666667
5.324759536129951,0.0004100879422649126,0.0001507687381342056,0.9930410375532327,0.9916666666666667
5.499206143874975,0.0004138786272955268,0.00029585485467573466,0.9930410375532327,0.9916666666666667
7.897688493998856,0.0004160676979619165,0.0002224117360351113,0.9923441734417345,0.9916666666666667
7.016168330679755,0.00041462167330234454,0.00011072332013360202,0.9930410375532327,0.9916666666666667
6.092562597496562,0.0004096594711384064,0.0005424870807693109,0.9930410375532327,0.9916666666666667
7.561361470777293,0.0004153220605255661,0.0005100950392812429,0.9930410375532327,0.9916666666666667
5.8803069948116296,0.00041421898486765135,0.0001,0.9930410375532327,0.9916666666666667
4.230580857765232,0.0004121335784798382,0.00013443739854950075,0.9930410375532327,0.9916666666666667
7.530087105475895,0.00041273661685880674,0.00021775322711705737,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.099046158552872,0.0004146455415314252,0.00012783621397472313,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.231027280500617,0.0004147696784733948,0.0002770966657288898,0.9930410375532327,0.9916666666666667
7.531821171741791,0.00041533640548907367,0.00036316166620750494,0.9930410375532327,0.9916666666666667
