max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7.0,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8615103561749903,0.8416666666666667
4.0,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.10577574525745259,0.08055555555555556
4.0,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.6242499032133179,0.5972222222222222
3.0,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.10577574525745259,0.08055555555555556
13.0,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.5539198606271777,0.4666666666666667
14.0,0.58,0.0001,0.0125,0.0199,0.011,0.8900333914053427,0.8972222222222223
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.8844754161827332,0.875
14.0,0.8423,0.0001,0.0128,0.0112,0.0129,0.8781987998451413,0.8638888888888889
14.0,0.6936,0.0001,0.0101,0.02,0.0101,0.8935152922957801,0.8666666666666667
14.0,0.7827,0.0001,0.0119,0.0105,0.0119,0.886553910181959,0.8861111111111111
15.0,0.72,0.0001,0.0112,0.0101,0.019,0.8809765776229191,0.8611111111111112
12.0,0.54,0.001,0.0101,0.044,0.038,0.8566395663956641,0.8722222222222222
15.0,0.9743,0.0001,0.0101,0.0101,0.0101,0.8872580332946187,0.8694444444444445
12.0,0.8484,0.0191,0.0112,0.0135,0.0177,0.8392082849399923,0.8305555555555556
14.0,0.9,0.0001,0.0101,0.0101,0.0101,0.8914271196283392,0.8722222222222222
15.0,0.4479,0.0001,0.0101,0.0781,0.0101,0.8392445799457995,0.8055555555555556
14.0,0.9754,0.0001,0.0101,0.0101,0.0101,0.8872580332946187,0.8694444444444445
15.0,0.9732,0.0025,0.0204,0.0452,0.089,0.7668578203639178,0.7333333333333333
15.0,0.56,0.0001,0.0101,0.0101,0.0101,0.8976916376306621,0.9111111111111111
15.0,0.7166,0.0001,0.0101,0.0105,0.0101,0.8983860820751065,0.9083333333333333
15.0,0.3769,0.0001,0.0101,0.0101,0.0101,0.8997846496322106,0.9083333333333333
15.0,0.4629,0.0001,0.0101,0.0101,0.0101,0.9004887727448704,0.8722222222222222
15.0,0.2474,0.001,0.0275,0.0101,0.0101,0.855277293844367,0.8444444444444444
15.0,0.4614,0.0001,0.0114,0.0101,0.0101,0.8851698606271776,0.8694444444444445
15.0,0.43,0.0001,0.0101,0.0101,0.0101,0.9004911924119241,0.8666666666666667
15.0,0.62,0.0001,0.0101,0.0101,0.0101,0.8886541811846691,0.8861111111111111
15.0,0.7816,0.0001,0.0101,0.0101,0.0101,0.890040650406504,0.9
15.0,0.4501,0.0001,0.0101,0.0101,0.0101,0.893517711962834,0.9027777777777778
15.0,0.4079,0.0001,0.0129,0.0101,0.0101,0.8983957607433218,0.8888888888888888
15.0,0.46,0.0001,0.0101,0.0101,0.0101,0.9004887727448704,0.8722222222222222
