max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
15.0,0.12361635568470201,0.48634217998244206,0.161502478063277,0.24683810216787802,0.023186415725322002,0.10577574525745259,0.08055555555555556
15.0,0.010290425114510001,0.126491181191721,0.054310392782503006,0.35922287866378605,0.021583731917407003,0.10577574525745259,0.08055555555555556
13.0,0.917294948261656,0.08192112070234901,0.102237798808069,0.010421565748011001,0.045017488943327,0.10577574525745259,0.08055555555555556
2.0,0.8112044630651181,0.21807332343989802,0.401751700754077,0.370834301903653,0.291204965854912,0.10577574525745259,0.08055555555555556
3.0,0.014111397905356001,0.30037136068888404,0.019226752087066,0.29077647894117903,0.049017393208869005,0.10577574525745259,0.08055555555555556
12.0,0.5523,0.0023,0.0104,0.0156,0.0188,0.8865635888501743,0.875
14.0,0.2179,0.0365,0.0103,0.0392,0.0239,0.768970189701897,0.6583333333333333
15.0,0.4999,0.0001,0.0101,0.0101,0.0101,0.8997798102981029,0.8916666666666667
12.0,0.3226,0.0258,0.0158,0.0347,0.1737,0.7160423925667827,0.7083333333333334
13.0,0.1147,0.2223,0.0101,0.0128,0.0101,0.10577574525745259,0.08055555555555556
12.0,0.9477,0.0098,0.0121,0.0119,0.0519,0.8280874951606659,0.7861111111111111
10.0,0.1388,0.0891,0.0101,0.0112,0.0101,0.10577574525745259,0.08055555555555556
10.0,0.8381,0.1484,0.0101,0.0101,0.0101,0.10577574525745259,0.08055555555555556
11.0,0.9782,0.0407,0.0168,0.0128,0.2253,0.6011953155245838,0.5361111111111111
11.0,0.1269,0.0159,0.0102,0.0192,0.0102,0.8587688734030197,0.875
14.0,0.1031,0.0135,0.0101,0.0101,0.0101,0.8504016647309331,0.8527777777777777
15.0,0.9899,0.0001,0.0101,0.0101,0.0101,0.8844754161827332,0.875
15.0,0.9898,0.0001,0.0101,0.0101,0.0101,0.8844754161827332,0.875
15.0,0.5012,0.0001,0.0101,0.0113,0.0101,0.9004911924119241,0.8972222222222223
15.0,0.6112,0.0001,0.0101,0.0101,0.0101,0.8886541811846691,0.8861111111111111
15.0,0.7484,0.0001,0.0101,0.0101,0.0101,0.885852206736353,0.8972222222222223
10.0,0.1505,0.0055,0.0112,0.0342,0.0239,0.8893558846302749,0.875
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
15.0,0.1235,0.0001,0.0101,0.0114,0.0101,0.9123233643050715,0.9
