n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.938621574553245,0.7846205226896055
87.0,0.110962953351353,0.8063695106247921,0.733481652260036
64.0,0.000509707317029,0.9309396788456548,0.7918738596507845
30.0,0.31052829556572503,0.8188519174454788,0.7166681272747032
91.0,0.146155620802551,0.7879504296538096,0.6970680415453692
100.0,0.9999953948404178,0.7667301710827246,0.6275647699901037
22.0,0.016837127475766066,0.9295794534355976,0.7403839963188251
26.0,0.9995672076841422,0.8291076707111552,0.7302583059231622
38.0,0.8566097238401069,0.7687176512245336,0.6981293590036043
89.0,0.09999861845848759,0.8173149713117533,0.696604190443564
100.0,0.406725123782389,0.73375463335475,0.6873375374895425
100.0,0.1,0.8204413022981146,0.6961659119111486
100.0,0.02998451303157693,0.8652310357216336,0.7410013656697025
10.0,0.1000002302587744,0.9489707450579056,0.7759696422940005
57.0,0.5448738933930609,0.7818904221956647,0.7236841517383943
100.0,0.4943186543979791,0.7792846672273834,0.6905826205845241
13.0,0.010000069077791374,1.0072674683255904,0.7927158810339087
76.0,0.3679747339751994,0.7787903794277304,0.6945112314372133
100.0,0.10444388069363164,0.7978386348699746,0.7274339426695198
17.0,0.14415443225593544,0.8567700255434186,0.8146675482346468
100.0,0.36323107832316026,0.7840375021748353,0.7024425869400659
51.0,0.10000046051807897,0.8700716786035771,0.7193384033510203
100.0,0.26543671869262403,0.7519538579312803,0.723726451997878
39.0,0.21970806540032883,0.845648310521699,0.7261901208048082
40.0,0.41317020914900693,0.7798831877178126,0.7233543329688564
16.0,0.10183521860238604,0.9344928467849938,0.7725234477895223
16.0,0.002194931645489364,0.9573939874024594,0.801767780422025
77.0,0.21897069661481677,0.7781644296889658,0.7134360467370664
88.0,0.7596315602853508,0.7650848961039456,0.7035803721615888
100.0,0.999406109468843,0.7448539880197546,0.6458503560825349
