n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.7811930464322214,0.7678331245087949
21.0,0.07023549332126301,0.9132925845146482,0.7734622176472341
49.0,0.000124090931101,0.9412166348117765,0.7962512460064046
14.0,0.001735567408628,0.968207539043564,0.8008969441973166
18.0,0.29793276259370205,0.8590553034655114,0.7557496763773508
81.0,0.9997030106330795,0.7473990569150503,0.6222638859987553
100.0,0.3293472185291783,0.749916908888866,0.6856368501808764
93.0,0.10041255087244297,0.8260423210551181,0.7189870712150125
81.0,0.07045648939805824,0.8364587103705589,0.7225918764531918
100.0,0.07023571372228668,0.820811361454689,0.7257852679700361
100.0,0.7445279396205151,0.7681838278134083,0.6481542215695393
24.0,0.2281014258305312,0.8637128623807147,0.753133941919289
57.0,0.2125998726306665,0.8001849928163033,0.7215425315725961
23.0,0.10000046051807897,0.9080835882772312,0.7224558250654735
100.0,0.4390257565829348,0.7583987002042021,0.713475174670812
100.0,0.2449599022211088,0.7712697866827429,0.7107414701852028
100.0,0.6159394203688566,0.7529762828159486,0.6418632823808005
31.0,0.3482194297706266,0.82435458516007,0.7212630911319104
47.0,0.4438323971587688,0.7978742874101081,0.7296627873283701
100.0,0.13212712952457,0.7897409252710936,0.7177007032246004
91.0,0.6360613402502138,0.7500510085460856,0.6813861761366262
89.0,0.26101832596185476,0.7861539888129728,0.7307647918370097
16.0,0.9952793650213151,0.8265812474701042,0.7619604428074485
83.0,0.29004274053156215,0.7908419209451901,0.6765341598504542
100.0,0.8948371377612219,0.7481033636468392,0.6488128063568044
32.0,0.6047863770195797,0.8323895169042521,0.7218682608512931
91.0,0.45550799076278164,0.7445299403412026,0.674822479928451
18.0,0.6199790295864359,0.8298680668690643,0.7187621232794743
94.0,0.16671282084624606,0.7876826725000338,0.706040655669086
85.0,0.31484586941658843,0.7441790593907573,0.6767759928961403
