n_estimators,learning_rate,score,generalization_score
91.0,0.0007302585582140001,0.9010989010989011,0.9035087719298246
87.0,0.110962953351353,0.9692307692307693,0.9736842105263158
64.0,0.000509707317029,0.8967032967032967,0.9035087719298246
30.0,0.31052829556572503,0.9516483516483516,0.9736842105263158
91.0,0.146155620802551,0.9670329670329669,0.9736842105263158
100.0,0.999997697417558,0.9604395604395604,0.956140350877193
91.0,0.5450847100747475,0.9692307692307693,0.9649122807017544
85.0,0.8531020783554563,0.9758241758241759,0.9824561403508771
100.0,0.9481367931019057,0.9648351648351647,0.956140350877193
51.0,0.9999654618200617,0.9604395604395606,0.9473684210526315
100.0,0.8175399798664386,0.9604395604395606,0.9736842105263158
100.0,0.4978482673480408,0.9626373626373625,0.9473684210526315
63.0,0.07999705514145602,0.9670329670329672,0.9473684210526315
76.0,0.83346237644593,0.9692307692307691,0.9824561403508771
85.0,0.8349971631536521,0.9714285714285713,0.956140350877193
100.0,1.0,0.9604395604395604,0.956140350877193
98.0,0.9766096246198191,0.964835164835165,0.9824561403508771
89.0,0.47934036252590184,0.9582417582417582,0.9649122807017544
99.0,0.9677696540613494,0.9714285714285715,0.9649122807017544
100.0,1.192177716536448,0.9692307692307693,0.9912280701754386
88.0,0.9692481929752462,0.9670329670329672,0.9736842105263158
47.0,5.960531672070948,0.9208791208791209,0.9298245614035088
64.0,1.8067455760948181,0.956043956043956,0.956140350877193
53.0,9.17132323432291,0.9098901098901099,0.9210526315789473
94.0,0.8647767403316678,0.9626373626373625,0.9736842105263158
64.0,0.1,0.9692307692307693,0.9649122807017544
61.0,0.04119011457521667,0.9362637362637363,0.956140350877193
77.0,0.26905743647007185,0.9692307692307693,0.9736842105263158
100.0,1.2997984058894452,0.956043956043956,1.0
83.0,0.3637600492526679,0.9692307692307693,0.9736842105263158
