n_estimators,learning_rate,score,generalization_score
16.0,1.583963679227197,0.9472527472527472,0.9649122807017544
21.0,0.07023549332126301,0.9252747252747253,0.956140350877193
49.0,0.000124090931101,0.8967032967032967,0.9035087719298246
14.0,0.001735567408628,0.8967032967032967,0.9035087719298246
18.0,0.29793276259370205,0.9604395604395604,0.956140350877193
100.0,0.999997697417558,0.9604395604395604,0.956140350877193
56.0,1.0005366462697816,0.9582417582417582,0.956140350877193
67.0,1.0034737125537443,0.9538461538461538,0.9649122807017544
83.0,0.999990789702043,0.9582417582417582,0.9736842105263158
66.0,0.9240341032791202,0.9670329670329669,0.9649122807017544
100.0,1.000002302587744,0.9604395604395604,0.956140350877193
100.0,0.9058473121128646,0.9604395604395604,0.956140350877193
68.0,1.7206280556567843,0.956043956043956,0.9824561403508771
100.0,0.5398138213448943,0.9670329670329672,0.9736842105263158
100.0,1.0182560520166637,0.9670329670329669,0.9736842105263158
100.0,1.014887725522674,0.9626373626373625,0.9736842105263158
100.0,1.2680284568264757,0.9538461538461538,0.9649122807017544
100.0,1.0166091166297206,0.9626373626373625,0.9736842105263158
100.0,1.0595440085440384,0.9626373626373625,0.956140350877193
100.0,1.1512032314410678,0.9604395604395604,0.956140350877193
100.0,2.70822036793545,0.8901098901098902,0.8421052631578947
71.0,9.99997697417558,0.9120879120879121,0.9122807017543859
55.0,2.3410678455849445,0.9142857142857143,0.9298245614035088
56.0,1.8555941727327678,0.964835164835165,0.9736842105263158
100.0,2.1248388583777036,0.9076923076923077,0.9298245614035088
100.0,1.0002970775958075,0.9604395604395604,0.956140350877193
79.0,1.0725659361620437,0.9670329670329669,0.9736842105263158
96.0,1.0032680916819694,0.9648351648351647,0.9649122807017544
100.0,1.0033836038388653,0.9670329670329669,0.9649122807017544
71.0,2.1935068753495606,0.9010989010989011,0.9298245614035088
